codInst,codCurso,Inst,Curso,Grau,Vagas,Colocados,Nota,Sobras
3031,9140,Instituto Politécnico do Cávado e do Ave - Escola Superior de Gestão,Finanças,L1,30,30,135.9,0
3031,9152,Instituto Politécnico do Cávado e do Ave - Escola Superior de Gestão,Gestão de Empresas,L1,40,40,150.5,0
3031,9242,Instituto Politécnico do Cávado e do Ave - Escola Superior de Gestão,Solicitadoria,L1,40,40,143.3,0
3031,9759,Instituto Politécnico do Cávado e do Ave - Escola Superior de Gestão,Fiscalidade,L1,30,32,127.2,0
3031,9869,Instituto Politécnico do Cávado e do Ave - Escola Superior de Gestão,Contabilidade (regime pós-laboral),L1,30,30,123.7,0
3031,9990,Instituto Politécnico do Cávado e do Ave - Escola Superior de Gestão,Fiscalidade (regime pós-laboral),L1,20,21,107.1,0
3031,9994,Instituto Politécnico do Cávado e do Ave - Escola Superior de Gestão,Gestão de Empresas (regime pós-laboral),L1,30,30,135.4,0
3031,L140,Instituto Politécnico do Cávado e do Ave - Escola Superior de Gestão,Gestão Pública,L1,25,25,132.4,0
3032,8311,Instituto Politécnico do Cávado e do Ave - Escola Superior de Tecnologia,Engenharia em Desenvolvimento de Jogos Digitais,L1,30,30,125.4,0
3032,8409,Instituto Politécnico do Cávado e do Ave - Escola Superior de Tecnologia,Engenharia de Sistemas Informáticos,L1,30,30,134.4,0
3032,8417,Instituto Politécnico do Cávado e do Ave - Escola Superior de Tecnologia,Engenharia de Sistemas Informáticos (regime pós-laboral),L1,25,25,116.9,0
3032,9104,Instituto Politécnico do Cávado e do Ave - Escola Superior de Tecnologia,Engenharia e Gestão Industrial,L1,25,15,123.4,10
3032,9112,Instituto Politécnico do Cávado e do Ave - Escola Superior de Tecnologia,Engenharia Eletrotécnica e de Computadores,L1,25,9,116.0,16
3032,L181,Instituto Politécnico do Cávado e do Ave - Escola Superior de Tecnologia,Engenharia Informática Médica,L1,25,17,110.5,8
3033,9074,Instituto Politécnico do Cávado e do Ave - Escola Superior de Design,Design Industrial,L1,40,43,136.9,0
3033,9470,Instituto Politécnico do Cávado e do Ave - Escola Superior de Design,Design Gráfico,L1,40,40,153.2,0
3033,9873,Instituto Politécnico do Cávado e do Ave - Escola Superior de Design,Design Gráfico (regime pós-laboral),L1,25,25,137.0,0
3034,8156,Instituto Politécnico do Cávado e do Ave - Escola Superior de Hotelaria e Turismo,Gestão de Atividades Turísticas,L1,45,45,137.0,0
3034,8341,Instituto Politécnico do Cávado e do Ave - Escola Superior de Hotelaria e Turismo,Gestão de Atividades Turísticas (regime pós-laboral),L1,30,30,125.9,0
3041,9085,Instituto Politécnico de Bragança - Escola Superior Agrária de Bragança,Enfermagem Veterinária,L1,66,7,121.7,59
3041,9086,Instituto Politécnico de Bragança - Escola Superior Agrária de Bragança,Engenharia Agronómica,L1,45,0,,45
3041,9087,Instituto Politécnico de Bragança - Escola Superior Agrária de Bragança,Engenharia Alimentar,L1,25,0,,25
3041,9099,Instituto Politécnico de Bragança - Escola Superior Agrária de Bragança,Engenharia do Ambiente,L1,35,0,,35
3041,9129,Instituto Politécnico de Bragança - Escola Superior Agrária de Bragança,Engenharia Zootécnica,L1,28,0,,28
3041,L029,Instituto Politécnico de Bragança - Escola Superior Agrária de Bragança,Biologia e Biotecnologia,L1,38,4,114.4,34
3042,8323,Instituto Politécnico de Bragança - Escola Superior de Educação de Bragança,Línguas Estrangeiras: Inglês e Espanhol,L1,40,13,105.6,27
3042,8374,Instituto Politécnico de Bragança - Escola Superior de Educação de Bragança,Línguas para Relações Internacionais,L1,60,68,121.1,0
3042,9082,Instituto Politécnico de Bragança - Escola Superior de Educação de Bragança,Educação Ambiental,L1,29,9,108.7,20
3042,9084,Instituto Politécnico de Bragança - Escola Superior de Educação de Bragança,Educação Social,L1,80,45,95.0,35
3042,9563,Instituto Politécnico de Bragança - Escola Superior de Educação de Bragança,Desporto,L1,65,68,115.6,0
3042,9853,Instituto Politécnico de Bragança - Escola Superior de Educação de Bragança,Educação Básica,L1,50,1,,49
3042,9898,Instituto Politécnico de Bragança - Escola Superior de Educação de Bragança,Arte e Design,L1,55,39,99.6,16
3042,9933,Instituto Politécnico de Bragança - Escola Superior de Educação de Bragança,Animação e Produção Artística,L1,30,5,109.9,25
3042,L088,Instituto Politécnico de Bragança - Escola Superior de Educação de Bragança,Relações Lusófonas e Língua Portuguesa,L1,44,3,106.3,41
3042,L175,Instituto Politécnico de Bragança - Escola Superior de Educação de Bragança,Música em Contextos Comunitários,L1,30,4,122.9,26
3043,9056,Instituto Politécnico de Bragança - Escola Superior de Tecnologia e de Gestão de Bragança,Contabilidade,L1,54,47,102.6,7
3043,9089,Instituto Politécnico de Bragança - Escola Superior de Tecnologia e de Gestão de Bragança,Engenharia Civil,L1,40,0,,40
3043,9112,Instituto Politécnico de Bragança - Escola Superior de Tecnologia e de Gestão de Bragança,Engenharia Eletrotécnica e de Computadores,L1,50,0,,50
3043,9119,Instituto Politécnico de Bragança - Escola Superior de Tecnologia e de Gestão de Bragança,Engenharia Informática,L1,75,29,106.0,46
3043,9123,Instituto Politécnico de Bragança - Escola Superior de Tecnologia e de Gestão de Bragança,Engenharia Mecânica,L1,53,2,,51
3043,9125,Instituto Politécnico de Bragança - Escola Superior de Tecnologia e de Gestão de Bragança,Engenharia Química,L1,24,2,134.2,22
3043,9147,Instituto Politécnico de Bragança - Escola Superior de Tecnologia e de Gestão de Bragança,Gestão,L1,80,80,126.6,0
3043,9186,Instituto Politécnico de Bragança - Escola Superior de Tecnologia e de Gestão de Bragança,Informática de Gestão,L1,50,3,,47
3043,9910,Instituto Politécnico de Bragança - Escola Superior de Tecnologia e de Gestão de Bragança,Engenharia de Energias Renováveis,L1,66,0,,66
3043,9991,Instituto Politécnico de Bragança - Escola Superior de Tecnologia e de Gestão de Bragança,Gestão (regime pós-laboral),L1,12,9,113.0,3
3043,A004,Instituto Politécnico de Bragança - Escola Superior de Tecnologia e de Gestão de Bragança,"Gestão de Negócios Internacionais (Curso Europeu, ensino em Inglês)",L1,65,9,105.2,56
3043,L058,Instituto Politécnico de Bragança - Escola Superior de Tecnologia e de Gestão de Bragança,Tecnologia e Gestão Industrial,L1,33,2,122.0,31
3043,L069,Instituto Politécnico de Bragança - Escola Superior de Tecnologia e de Gestão de Bragança,Tecnologia Biomédica,L1,35,6,116.4,29
3045,8309,"Instituto Politécnico de Bragança - Escola Superior de Comunicação, Administração e Turismo de Mirandela",Design de Jogos Digitais,L1,66,44,105.0,22
3045,9165,"Instituto Politécnico de Bragança - Escola Superior de Comunicação, Administração e Turismo de Mirandela",Gestão e Administração Pública,L1,55,11,100.9,44
3045,9188,"Instituto Politécnico de Bragança - Escola Superior de Comunicação, Administração e Turismo de Mirandela",Informática e Comunicações,L1,33,1,115.8,32
3045,9205,"Instituto Politécnico de Bragança - Escola Superior de Comunicação, Administração e Turismo de Mirandela",Marketing,L1,44,29,105.8,15
3045,9213,"Instituto Politécnico de Bragança - Escola Superior de Comunicação, Administração e Turismo de Mirandela",Multimédia,L1,61,31,97.0,30
3045,9242,"Instituto Politécnico de Bragança - Escola Superior de Comunicação, Administração e Turismo de Mirandela",Solicitadoria,L1,79,80,104.1,0
3045,9254,"Instituto Politécnico de Bragança - Escola Superior de Comunicação, Administração e Turismo de Mirandela",Turismo,L1,54,38,96.0,16
3045,9662,"Instituto Politécnico de Bragança - Escola Superior de Comunicação, Administração e Turismo de Mirandela",Comunicação e Jornalismo,L1,33,32,96.0,1
3051,8397,Instituto Politécnico de Castelo Branco - Escola Superior Agrária de Castelo Branco,Engenharia de Proteção Civil,L1,20,1,,19
3051,9003,Instituto Politécnico de Castelo Branco - Escola Superior Agrária de Castelo Branco,Agronomia,L1,25,2,,23
3051,9085,Instituto Politécnico de Castelo Branco - Escola Superior Agrária de Castelo Branco,Enfermagem Veterinária,L1,29,18,112.6,11
3051,L093,Instituto Politécnico de Castelo Branco - Escola Superior Agrária de Castelo Branco,Biotecnologia Alimentar,L1,25,0,,25
3052,9238,Instituto Politécnico de Castelo Branco - Escola Superior de Educação de Castelo Branco,Serviço Social,L1,45,45,124.0,0
3052,9485,Instituto Politécnico de Castelo Branco - Escola Superior de Educação de Castelo Branco,Secretariado,L1,23,17,109.7,6
3052,9850,Instituto Politécnico de Castelo Branco - Escola Superior de Educação de Castelo Branco,Desporto e Atividade Física,L1,45,51,111.9,0
3052,9853,Instituto Politécnico de Castelo Branco - Escola Superior de Educação de Castelo Branco,Educação Básica,L1,34,6,113.8,28
3053,8463,Instituto Politécnico de Castelo Branco - Escola Superior de Tecnologia de Castelo Branco,Engenharia das Energias Renováveis,L1,25,1,,24
3053,9089,Instituto Politécnico de Castelo Branco - Escola Superior de Tecnologia de Castelo Branco,Engenharia Civil,L1,25,0,,25
3053,9111,Instituto Politécnico de Castelo Branco - Escola Superior de Tecnologia de Castelo Branco,Engenharia Eletrotécnica e das Telecomunicações,L1,30,0,,30
3053,9118,Instituto Politécnico de Castelo Branco - Escola Superior de Tecnologia de Castelo Branco,Engenharia Industrial,L1,25,0,,25
3053,9119,Instituto Politécnico de Castelo Branco - Escola Superior de Tecnologia de Castelo Branco,Engenharia Informática,L1,80,26,115.2,54
3053,9248,Instituto Politécnico de Castelo Branco - Escola Superior de Tecnologia de Castelo Branco,Tecnologias da Informação e Multimédia,L1,40,3,,37
3054,9147,Instituto Politécnico de Castelo Branco - Escola Superior de Gestão de Idanha-a-Nova,Gestão,L1,35,22,108.5,13
3054,9173,Instituto Politécnico de Castelo Branco - Escola Superior de Gestão de Idanha-a-Nova,Gestão Hoteleira,L1,35,15,95.0,20
3054,9177,Instituto Politécnico de Castelo Branco - Escola Superior de Gestão de Idanha-a-Nova,Gestão Turística,L1,30,8,121.3,22
3054,9242,Instituto Politécnico de Castelo Branco - Escola Superior de Gestão de Idanha-a-Nova,Solicitadoria,L1,40,38,95.0,2
3054,L021,Instituto Politécnico de Castelo Branco - Escola Superior de Gestão de Idanha-a-Nova,Gestão Comercial,L1,30,4,109.7,26
3055,9725,Instituto Politécnico de Castelo Branco - Escola Superior de Artes Aplicadas,Design de Interiores e Equipamento,L1,42,44,121.9,0
3055,9726,Instituto Politécnico de Castelo Branco - Escola Superior de Artes Aplicadas,Design de Moda e Têxtil,L1,35,35,122.3,0
3055,L158,Instituto Politécnico de Castelo Branco - Escola Superior de Artes Aplicadas,Design de Comunicação e Audiovisual,L1,42,44,131.7,0
3061,9016,Instituto Politécnico de Coimbra - Escola Superior Agrária de Coimbra,Biotecnologia,L1,44,44,117.9,0
3061,9619,Instituto Politécnico de Coimbra - Escola Superior Agrária de Coimbra,Engenharia Agro-Pecuária,L1,30,0,,30
3061,9673,Instituto Politécnico de Coimbra - Escola Superior Agrária de Coimbra,Agricultura Biológica,L1,20,3,100.0,17
3061,L009,Instituto Politécnico de Coimbra - Escola Superior Agrária de Coimbra,Ciências Florestais e Recursos Naturais,L1,25,3,116.2,22
3061,L015,Instituto Politécnico de Coimbra - Escola Superior Agrária de Coimbra,Tecnologia Alimentar,L1,27,11,97.0,16
3061,L024,Instituto Politécnico de Coimbra - Escola Superior Agrária de Coimbra,Tecnologia e Gestão Ambiental,L1,27,7,95.0,20
3061,L178,Instituto Politécnico de Coimbra - Escola Superior Agrária de Coimbra,Turismo em Espaços Rurais e Naturais,L1,46,19,108.7,27
3062,8093,Instituto Politécnico de Coimbra - Escola Superior de Educação de Coimbra,Animação Socioeducativa (regime pós-laboral),L1,20,15,103.8,5
3062,8114,Instituto Politécnico de Coimbra - Escola Superior de Educação de Coimbra,Turismo (regime pós-laboral),L1,22,22,118.4,0
3062,8342,Instituto Politécnico de Coimbra - Escola Superior de Educação de Coimbra,Comunicação Organizacional (regime pós-laboral),L1,25,28,130.2,0
3062,9054,Instituto Politécnico de Coimbra - Escola Superior de Educação de Coimbra,Comunicação Social,L1,36,37,145.1,0
3062,9254,Instituto Politécnico de Coimbra - Escola Superior de Educação de Coimbra,Turismo,L1,40,40,144.2,0
3062,9668,Instituto Politécnico de Coimbra - Escola Superior de Educação de Coimbra,Gerontologia Social,L1,40,42,113.0,0
3062,9675,Instituto Politécnico de Coimbra - Escola Superior de Educação de Coimbra,Animação Socioeducativa,L1,38,39,120.5,0
3062,9717,Instituto Politécnico de Coimbra - Escola Superior de Educação de Coimbra,Comunicação Organizacional,L1,43,44,139.9,0
3062,9731,Instituto Politécnico de Coimbra - Escola Superior de Educação de Coimbra,Desporto e Lazer,L1,28,28,126.3,0
3062,9774,Instituto Politécnico de Coimbra - Escola Superior de Educação de Coimbra,Língua Gestual Portuguesa,L1,28,28,109.7,0
3062,9853,Instituto Politécnico de Coimbra - Escola Superior de Educação de Coimbra,Educação Básica,L1,48,48,111.9,0
3062,9894,Instituto Politécnico de Coimbra - Escola Superior de Educação de Coimbra,Comunicação e Design Multimédia,L1,36,37,141.9,0
3062,9898,Instituto Politécnico de Coimbra - Escola Superior de Educação de Coimbra,Arte e Design,L1,30,32,149.8,0
3062,L095,Instituto Politécnico de Coimbra - Escola Superior de Educação de Coimbra,Gastronomia,L1,20,21,108.6,0
3062,L163,Instituto Politécnico de Coimbra - Escola Superior de Educação de Coimbra,Estudos Musicais Aplicados,L1,20,7,128.7,13
3063,8519,Instituto Politécnico de Coimbra - Instituto Superior de Contabilidade e Administração de Coimbra,Secretariado de Direção e Administração,L1,53,57,128.5,0
3063,9061,Instituto Politécnico de Coimbra - Instituto Superior de Contabilidade e Administração de Coimbra,Contabilidade e Auditoria,L1,78,81,132.4,0
3063,9152,Instituto Politécnico de Coimbra - Instituto Superior de Contabilidade e Administração de Coimbra,Gestão de Empresas,L1,100,102,143.2,0
3063,9186,Instituto Politécnico de Coimbra - Instituto Superior de Contabilidade e Administração de Coimbra,Informática de Gestão,L1,41,41,119.0,0
3063,9722,Instituto Politécnico de Coimbra - Instituto Superior de Contabilidade e Administração de Coimbra,Contabilidade e Gestão Pública,L1,45,46,129.8,0
3063,9801,Instituto Politécnico de Coimbra - Instituto Superior de Contabilidade e Administração de Coimbra,Solicitadoria e Administração,L1,70,70,140.8,0
3063,L023,Instituto Politécnico de Coimbra - Instituto Superior de Contabilidade e Administração de Coimbra,Marketing e Negócios Internacionais,L1,53,57,137.4,0
3063,L056,Instituto Politécnico de Coimbra - Instituto Superior de Contabilidade e Administração de Coimbra,Comércio e Relações Económicas Internacionais,L1,34,35,132.4,0
3064,9089,Instituto Politécnico de Coimbra - Instituto Superior de Engenharia de Coimbra,Engenharia Civil,L1,20,3,129.2,17
3064,9104,Instituto Politécnico de Coimbra - Instituto Superior de Engenharia de Coimbra,Engenharia e Gestão Industrial,L1,25,25,133.6,0
3064,9105,Instituto Politécnico de Coimbra - Instituto Superior de Engenharia de Coimbra,Engenharia Eletromecânica,L1,24,7,117.4,17
3064,9109,Instituto Politécnico de Coimbra - Instituto Superior de Engenharia de Coimbra,Engenharia Eletrotécnica,L1,38,19,108.7,19
3064,9119,Instituto Politécnico de Coimbra - Instituto Superior de Engenharia de Coimbra,Engenharia Informática,L1,140,140,131.5,0
3064,9123,Instituto Politécnico de Coimbra - Instituto Superior de Engenharia de Coimbra,Engenharia Mecânica,L1,64,35,109.5,29
3064,9540,Instituto Politécnico de Coimbra - Instituto Superior de Engenharia de Coimbra,Bioengenharia,L1,25,25,113.1,0
3064,9770,Instituto Politécnico de Coimbra - Instituto Superior de Engenharia de Coimbra,Engenharia Informática (Curso Europeu),L1,20,20,121.5,0
3064,9884,Instituto Politécnico de Coimbra - Instituto Superior de Engenharia de Coimbra,Engenharia Eletrotécnica (regime pós-laboral),L1,20,0,,20
3064,9885,Instituto Politécnico de Coimbra - Instituto Superior de Engenharia de Coimbra,Engenharia Informática (regime pós-laboral),L1,20,20,120.7,0
3064,L133,Instituto Politécnico de Coimbra - Instituto Superior de Engenharia de Coimbra,Engenharia Biomédica - Bioeletrónica,L1,35,7,115.8,28
3064,L155,Instituto Politécnico de Coimbra - Instituto Superior de Engenharia de Coimbra,Gestão Sustentável das Cidades,L1,24,20,102.0,4
3065,8147,Instituto Politécnico de Coimbra - Escola Superior de Tecnologia e Gestão de Oliveira do Hospital,Sistemas e Tecnologias da Informação,L1,32,2,112.6,30
3065,9058,Instituto Politécnico de Coimbra - Escola Superior de Tecnologia e Gestão de Oliveira do Hospital,Contabilidade e Administração,L1,40,41,114.3,0
3065,9119,Instituto Politécnico de Coimbra - Escola Superior de Tecnologia e Gestão de Oliveira do Hospital,Engenharia Informática,L1,33,24,95.0,9
3065,9147,Instituto Politécnico de Coimbra - Escola Superior de Tecnologia e Gestão de Oliveira do Hospital,Gestão,L1,40,42,132.5,0
3065,9672,Instituto Politécnico de Coimbra - Escola Superior de Tecnologia e Gestão de Oliveira do Hospital,Administração e Marketing,L1,35,36,124.1,0
3065,L018,Instituto Politécnico de Coimbra - Escola Superior de Tecnologia e Gestão de Oliveira do Hospital,Desenvolvimento Regional e Ordenamento do Território,L1,10,1,121.1,9
3065,L146,Instituto Politécnico de Coimbra - Escola Superior de Tecnologia e Gestão de Oliveira do Hospital,Gestão de Bioindústrias,L1,10,3,115.8,7
3081,8337,Universidade do Algarve - Escola Superior de Educação e Comunicação,Imagem Animada,L1,25,20,112.9,5
3081,9023,Universidade do Algarve - Escola Superior de Educação e Comunicação,Ciências da Comunicação,L1,37,39,137.2,0
3081,9070,Universidade do Algarve - Escola Superior de Educação e Comunicação,Design de Comunicação,L1,35,37,128.7,0
3081,9084,Universidade do Algarve - Escola Superior de Educação e Comunicação,Educação Social,L1,30,32,110.4,0
3081,9563,Universidade do Algarve - Escola Superior de Educação e Comunicação,Desporto,L1,37,38,128.2,0
3081,9853,Universidade do Algarve - Escola Superior de Educação e Comunicação,Educação Básica,L1,24,15,116.4,9
3082,9147,"Universidade do Algarve - Escola Superior de Gestão, Hotelaria e Turismo",Gestão,L1,70,75,127.1,0
3082,9148,"Universidade do Algarve - Escola Superior de Gestão, Hotelaria e Turismo",Gestão (regime noturno),L1,23,10,120.3,13
3082,9173,"Universidade do Algarve - Escola Superior de Gestão, Hotelaria e Turismo",Gestão Hoteleira,L1,45,51,120.5,0
3082,9205,"Universidade do Algarve - Escola Superior de Gestão, Hotelaria e Turismo",Marketing,L1,32,33,125.7,0
3082,9254,"Universidade do Algarve - Escola Superior de Gestão, Hotelaria e Turismo",Turismo,L1,60,63,130.4,0
3083,9087,Universidade do Algarve - Instituto Superior de Engenharia,Engenharia Alimentar,L1,23,0,,23
3083,9089,Universidade do Algarve - Instituto Superior de Engenharia,Engenharia Civil,L1,23,2,125.7,21
3083,9123,Universidade do Algarve - Instituto Superior de Engenharia,Engenharia Mecânica,L1,23,5,131.4,18
3083,9503,Universidade do Algarve - Instituto Superior de Engenharia,Engenharia Elétrica e Eletrónica,L1,23,4,135.4,19
3087,9147,"Universidade do Algarve - Escola Superior de Gestão, Hotelaria e Turismo (Portimão)",Gestão,L1,30,32,106.1,0
3087,9148,"Universidade do Algarve - Escola Superior de Gestão, Hotelaria e Turismo (Portimão)",Gestão (regime noturno),L1,23,1,118.0,22
3087,9254,"Universidade do Algarve - Escola Superior de Gestão, Hotelaria e Turismo (Portimão)",Turismo,L1,38,39,113.2,0
3091,8339,"Instituto Politécnico da Guarda - Escola Superior de Educação, Comunicação e Desporto",Comunicação Multimédia,L1,50,28,110.2,22
3091,9005,"Instituto Politécnico da Guarda - Escola Superior de Educação, Comunicação e Desporto",Animação Sociocultural,L1,23,9,98.0,14
3091,9563,"Instituto Politécnico da Guarda - Escola Superior de Educação, Comunicação e Desporto",Desporto,L1,55,47,95.0,8
3091,9652,"Instituto Politécnico da Guarda - Escola Superior de Educação, Comunicação e Desporto",Comunicação e Relações Públicas,L1,50,30,105.0,20
3091,9853,"Instituto Politécnico da Guarda - Escola Superior de Educação, Comunicação e Desporto",Educação Básica,L1,23,0,,23
3092,9056,Instituto Politécnico da Guarda - Escola Superior de Tecnologia e Gestão,Contabilidade,L1,35,9,108.2,26
3092,9072,Instituto Politécnico da Guarda - Escola Superior de Tecnologia e Gestão,Design de Equipamento,L1,21,8,115.2,13
3092,9089,Instituto Politécnico da Guarda - Escola Superior de Tecnologia e Gestão,Engenharia Civil,L1,24,0,,24
3092,9119,Instituto Politécnico da Guarda - Escola Superior de Tecnologia e Gestão,Engenharia Informática,L1,61,9,110.0,52
3092,9128,Instituto Politécnico da Guarda - Escola Superior de Tecnologia e Gestão,Engenharia Topográfica,L1,20,0,,20
3092,9147,Instituto Politécnico da Guarda - Escola Superior de Tecnologia e Gestão,Gestão,L1,45,45,105.0,0
3092,9157,Instituto Politécnico da Guarda - Escola Superior de Tecnologia e Gestão,Gestão de Recursos Humanos,L1,37,40,109.3,0
3092,9205,Instituto Politécnico da Guarda - Escola Superior de Tecnologia e Gestão,Marketing,L1,28,25,109.9,3
3092,9855,Instituto Politécnico da Guarda - Escola Superior de Tecnologia e Gestão,Energia e Ambiente,L1,21,3,,18
3095,9173,Instituto Politécnico da Guarda - Escola Superior de Turismo e Hotelaria,Gestão Hoteleira,L1,43,16,103.9,27
3095,9255,Instituto Politécnico da Guarda - Escola Superior de Turismo e Hotelaria,Turismo e Lazer,L1,30,12,106.0,18
3095,9484,Instituto Politécnico da Guarda - Escola Superior de Turismo e Hotelaria,Restauração e Catering,L1,26,5,105.0,21
3101,8014,Instituto Politécnico de Leiria - Escola Superior de Educação e Ciências Sociais,Serviço Social (regime pós-laboral),L1,20,17,113.2,3
3101,8476,Instituto Politécnico de Leiria - Escola Superior de Educação e Ciências Sociais,Relações Humanas e Comunicação Organizacional (reg. de ensino a distância),L1,20,6,112.6,14
3101,9084,Instituto Politécnico de Leiria - Escola Superior de Educação e Ciências Sociais,Educação Social,L1,40,42,104.7,0
3101,9238,Instituto Politécnico de Leiria - Escola Superior de Educação e Ciências Sociais,Serviço Social,L1,40,40,127.9,0
3101,9492,Instituto Politécnico de Leiria - Escola Superior de Educação e Ciências Sociais,Tradução e Interpretação: Português/Chinês - Chinês/Português,L1,25,27,138.3,0
3101,9797,Instituto Politécnico de Leiria - Escola Superior de Educação e Ciências Sociais,Relações Humanas e Comunicação Organizacional,L1,40,40,124.8,0
3101,9851,Instituto Politécnico de Leiria - Escola Superior de Educação e Ciências Sociais,Desporto e Bem-Estar,L1,48,48,121.8,0
3101,9853,Instituto Politécnico de Leiria - Escola Superior de Educação e Ciências Sociais,Educação Básica,L1,56,25,114.4,31
3101,L099,Instituto Politécnico de Leiria - Escola Superior de Educação e Ciências Sociais,Comunicação e Media,L1,40,42,127.2,0
3102,8015,Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão,Solicitadoria (regime pós-laboral),L1,25,21,104.1,4
3102,9002,Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão,Administração Pública,L1,25,26,128.2,0
3102,9089,Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão,Engenharia Civil,L1,25,1,,24
3102,9104,Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão,Engenharia e Gestão Industrial,L1,25,12,116.2,13
3102,9112,Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão,Engenharia Eletrotécnica e de Computadores,L1,35,7,116.4,28
3102,9119,Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão,Engenharia Informática,L1,100,101,128.7,0
3102,9123,Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão,Engenharia Mecânica,L1,41,29,115.2,12
3102,9147,Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão,Gestão,L1,80,82,130.3,0
3102,9205,Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão,Marketing,L1,46,46,123.0,0
3102,9242,Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão,Solicitadoria,L1,60,60,130.3,0
3102,9627,Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão,Contabilidade e Finanças,L1,45,47,118.3,0
3102,9648,Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão,Engenharia da Energia e do Ambiente,L1,20,2,,18
3102,9690,Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão,Biomecânica,L1,25,25,115.2,0
3102,9741,Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão,Engenharia Automóvel,L1,40,37,116.0,3
3102,9885,Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão,Engenharia Informática (regime pós-laboral),L1,30,27,113.2,3
3102,9886,Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão,Engenharia Mecânica (regime pós-laboral),L1,15,1,,14
3102,9991,Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão,Gestão (regime pós-laboral),L1,37,24,106.5,13
3102,L055,Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão,Jogos Digitais e Multimédia,L1,44,45,135.8,0
3102,L104,Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão,Engenharia Eletrotécnica e de Computadores (regime pós-laboral),L1,15,0,,15
3103,8126,Instituto Politécnico de Leiria - Escola Superior de Artes e Design,Design Gráfico e Multimédia (regime pós-laboral),L1,30,32,121.5,0
3103,8525,Instituto Politécnico de Leiria - Escola Superior de Artes e Design,Design de Produto - Cerâmica e Vidro,L1,20,21,127.0,0
3103,9007,Instituto Politécnico de Leiria - Escola Superior de Artes e Design,Artes Plásticas,L1,50,51,139.1,0
3103,9074,Instituto Politécnico de Leiria - Escola Superior de Artes e Design,Design Industrial,L1,35,35,103.0,0
3103,9243,Instituto Politécnico de Leiria - Escola Superior de Artes e Design,Teatro,L1,25,26,132.4,0
3103,9457,Instituto Politécnico de Leiria - Escola Superior de Artes e Design,Som e Imagem,L1,62,63,131.2,0
3103,9723,Instituto Politécnico de Leiria - Escola Superior de Artes e Design,Design de Ambientes,L1,30,22,119.3,8
3103,9729,Instituto Politécnico de Leiria - Escola Superior de Artes e Design,Design Gráfico e Multimédia,L1,75,76,152.4,0
3103,L127,Instituto Politécnico de Leiria - Escola Superior de Artes e Design,Programação e Produção Cultural,L1,21,7,109.6,14
3105,8514,Instituto Politécnico de Leiria - Escola Superior de Turismo e Tecnologia do Mar,Gestão de Eventos,L1,25,26,115.8,0
3105,9014,Instituto Politécnico de Leiria - Escola Superior de Turismo e Tecnologia do Mar,Biologia Marinha e Biotecnologia,L1,50,25,109.0,25
3105,9016,Instituto Politécnico de Leiria - Escola Superior de Turismo e Tecnologia do Mar,Biotecnologia,L1,20,10,107.1,10
3105,9087,Instituto Politécnico de Leiria - Escola Superior de Turismo e Tecnologia do Mar,Engenharia Alimentar,L1,20,1,,19
3105,9178,Instituto Politécnico de Leiria - Escola Superior de Turismo e Tecnologia do Mar,Gestão Turística e Hoteleira,L1,50,51,118.5,0
3105,9207,Instituto Politécnico de Leiria - Escola Superior de Turismo e Tecnologia do Mar,Marketing Turístico,L1,30,30,117.2,0
3105,9254,Instituto Politécnico de Leiria - Escola Superior de Turismo e Tecnologia do Mar,Turismo,L1,50,52,124.1,0
3105,9848,Instituto Politécnico de Leiria - Escola Superior de Turismo e Tecnologia do Mar,Animação Turística,L1,25,15,112.9,10
3105,L131,Instituto Politécnico de Leiria - Escola Superior de Turismo e Tecnologia do Mar,Gestão da Restauração e Catering,L1,25,11,108.2,14
3112,8307,Instituto Politécnico de Lisboa - Escola Superior de Educação,Artes Visuais e Tecnologias,L1,74,78,133.0,0
3112,9005,Instituto Politécnico de Lisboa - Escola Superior de Educação,Animação Sociocultural,L1,26,27,121.0,0
3112,9853,Instituto Politécnico de Lisboa - Escola Superior de Educação,Educação Básica,L1,81,81,124.3,0
3112,9876,Instituto Politécnico de Lisboa - Escola Superior de Educação,Educação Básica (regime pós-laboral),L1,20,20,101.0,0
