codInst,codCurso,Inst,Curso,Grau,Vagas,Colocados,Nota,Sobras
3031,8015,Instituto Politécnico do Cávado e do Ave - Escola Superior de Gestão,Solicitadoria (regime pós-laboral),L1,38,41,131.5,0
3031,8402,Instituto Politécnico do Cávado e do Ave - Escola Superior de Gestão,Gestão Pública (regime de ensino a distância),L1,22,22,117.1,0
3031,9056,Instituto Politécnico do Cávado e do Ave - Escola Superior de Gestão,Contabilidade,L1,42,42,143.8,0
3031,9140,Instituto Politécnico do Cávado e do Ave - Escola Superior de Gestão,Finanças,L1,33,34,141.5,0
3031,9152,Instituto Politécnico do Cávado e do Ave - Escola Superior de Gestão,Gestão de Empresas,L1,42,43,153.9,0
3031,9242,Instituto Politécnico do Cávado e do Ave - Escola Superior de Gestão,Solicitadoria,L1,42,42,149.7,0
3031,9759,Instituto Politécnico do Cávado e do Ave - Escola Superior de Gestão,Fiscalidade,L1,32,32,135.8,0
3031,9869,Instituto Politécnico do Cávado e do Ave - Escola Superior de Gestão,Contabilidade (regime pós-laboral),L1,33,33,126.7,0
3031,9990,Instituto Politécnico do Cávado e do Ave - Escola Superior de Gestão,Fiscalidade (regime pós-laboral),L1,23,23,122.8,0
3031,9994,Instituto Politécnico do Cávado e do Ave - Escola Superior de Gestão,Gestão de Empresas (regime pós-laboral),L1,32,34,141.0,0
3031,L140,Instituto Politécnico do Cávado e do Ave - Escola Superior de Gestão,Gestão Pública,L1,28,28,138.6,0
3032,8311,Instituto Politécnico do Cávado e do Ave - Escola Superior de Tecnologia,Engenharia em Desenvolvimento de Jogos Digitais,L1,31,31,134.3,0
3032,8409,Instituto Politécnico do Cávado e do Ave - Escola Superior de Tecnologia,Engenharia de Sistemas Informáticos,L1,31,32,140.0,0
3032,8417,Instituto Politécnico do Cávado e do Ave - Escola Superior de Tecnologia,Engenharia de Sistemas Informáticos (regime pós-laboral),L1,26,26,128.8,0
3032,9104,Instituto Politécnico do Cávado e do Ave - Escola Superior de Tecnologia,Engenharia e Gestão Industrial,L1,25,14,119.1,11
3032,9112,Instituto Politécnico do Cávado e do Ave - Escola Superior de Tecnologia,Engenharia Eletrotécnica e de Computadores,L1,25,16,115.5,9
3032,L181,Instituto Politécnico do Cávado e do Ave - Escola Superior de Tecnologia,Engenharia Informática Médica,L1,26,26,117.5,0
3033,9074,Instituto Politécnico do Cávado e do Ave - Escola Superior de Design,Design Industrial,L1,40,41,145.2,0
3033,9470,Instituto Politécnico do Cávado e do Ave - Escola Superior de Design,Design Gráfico,L1,40,42,164.4,0
3033,9873,Instituto Politécnico do Cávado e do Ave - Escola Superior de Design,Design Gráfico (regime pós-laboral),L1,25,25,145.5,0
3034,8156,Instituto Politécnico do Cávado e do Ave - Escola Superior de Hotelaria e Turismo,Gestão de Atividades Turísticas,L1,47,47,135.5,0
3034,8341,Instituto Politécnico do Cávado e do Ave - Escola Superior de Hotelaria e Turismo,Gestão de Atividades Turísticas (regime pós-laboral),L1,32,32,121.0,0
3041,9085,Instituto Politécnico de Bragança - Escola Superior Agrária de Bragança,Enfermagem Veterinária,L1,71,38,109.3,33
3041,9086,Instituto Politécnico de Bragança - Escola Superior Agrária de Bragança,Engenharia Agronómica,L1,45,2,130.3,43
3041,9087,Instituto Politécnico de Bragança - Escola Superior Agrária de Bragança,Engenharia Alimentar,L1,25,1,,24
3041,9099,Instituto Politécnico de Bragança - Escola Superior Agrária de Bragança,Engenharia do Ambiente,L1,35,0,,35
3041,9129,Instituto Politécnico de Bragança - Escola Superior Agrária de Bragança,Engenharia Zootécnica,L1,28,0,,28
3041,9752,Instituto Politécnico de Bragança - Escola Superior Agrária de Bragança,Enologia,L1,20,1,,20
3041,L029,Instituto Politécnico de Bragança - Escola Superior Agrária de Bragança,Biologia e Biotecnologia,L1,38,4,121.4,34
3042,8323,Instituto Politécnico de Bragança - Escola Superior de Educação de Bragança,Línguas Estrangeiras: Inglês e Espanhol,L1,45,24,114.0,21
3042,8374,Instituto Politécnico de Bragança - Escola Superior de Educação de Bragança,Línguas para Relações Internacionais,L1,65,67,111.3,0
3042,9082,Instituto Politécnico de Bragança - Escola Superior de Educação de Bragança,Educação Ambiental,L1,29,3,117.2,26
3042,9084,Instituto Politécnico de Bragança - Escola Superior de Educação de Bragança,Educação Social,L1,80,55,95.0,25
3042,9563,Instituto Politécnico de Bragança - Escola Superior de Educação de Bragança,Desporto,L1,70,76,129.2,0
3042,9853,Instituto Politécnico de Bragança - Escola Superior de Educação de Bragança,Educação Básica,L1,50,4,108.6,46
3042,9898,Instituto Politécnico de Bragança - Escola Superior de Educação de Bragança,Arte e Design,L1,61,38,116.1,23
3042,9933,Instituto Politécnico de Bragança - Escola Superior de Educação de Bragança,Animação e Produção Artística,L1,30,4,123.7,26
3042,L088,Instituto Politécnico de Bragança - Escola Superior de Educação de Bragança,Relações Lusófonas e Língua Portuguesa,L1,44,0,,44
3042,L175,Instituto Politécnico de Bragança - Escola Superior de Educação de Bragança,Música em Contextos Comunitários,L1,30,4,140.2,26
3043,9056,Instituto Politécnico de Bragança - Escola Superior de Tecnologia e de Gestão de Bragança,Contabilidade,L1,59,44,111.3,15
3043,9089,Instituto Politécnico de Bragança - Escola Superior de Tecnologia e de Gestão de Bragança,Engenharia Civil,L1,40,0,,40
3043,9112,Instituto Politécnico de Bragança - Escola Superior de Tecnologia e de Gestão de Bragança,Engenharia Eletrotécnica e de Computadores,L1,50,0,,50
3043,9119,Instituto Politécnico de Bragança - Escola Superior de Tecnologia e de Gestão de Bragança,Engenharia Informática,L1,88,54,111.4,34
3043,9123,Instituto Politécnico de Bragança - Escola Superior de Tecnologia e de Gestão de Bragança,Engenharia Mecânica,L1,53,0,,53
3043,9125,Instituto Politécnico de Bragança - Escola Superior de Tecnologia e de Gestão de Bragança,Engenharia Química,L1,24,5,137.6,19
3043,9147,Instituto Politécnico de Bragança - Escola Superior de Tecnologia e de Gestão de Bragança,Gestão,L1,97,98,125.4,0
3043,9186,Instituto Politécnico de Bragança - Escola Superior de Tecnologia e de Gestão de Bragança,Informática de Gestão,L1,50,2,115.2,48
3043,9910,Instituto Politécnico de Bragança - Escola Superior de Tecnologia e de Gestão de Bragança,Engenharia de Energias Renováveis,L1,66,0,,66
3043,A004,Instituto Politécnico de Bragança - Escola Superior de Tecnologia e de Gestão de Bragança,"Gestão de Negócios Internacionais (Curso Europeu, ensino em Inglês)",L1,65,13,105.8,52
3043,L058,Instituto Politécnico de Bragança - Escola Superior de Tecnologia e de Gestão de Bragança,Tecnologia e Gestão Industrial,L1,33,0,,33
3043,L069,Instituto Politécnico de Bragança - Escola Superior de Tecnologia e de Gestão de Bragança,Tecnologia Biomédica,L1,35,6,104.2,29
3045,8309,"Instituto Politécnico de Bragança - Escola Superior de Comunicação, Administração e Turismo de Mirandela",Design de Jogos Digitais,L1,71,43,105.0,29
3045,9165,"Instituto Politécnico de Bragança - Escola Superior de Comunicação, Administração e Turismo de Mirandela",Gestão e Administração Pública,L1,55,13,110.0,42
3045,9188,"Instituto Politécnico de Bragança - Escola Superior de Comunicação, Administração e Turismo de Mirandela",Informática e Comunicações,L1,33,0,,33
3045,9205,"Instituto Politécnico de Bragança - Escola Superior de Comunicação, Administração e Turismo de Mirandela",Marketing,L1,49,49,111.3,0
3045,9213,"Instituto Politécnico de Bragança - Escola Superior de Comunicação, Administração e Turismo de Mirandela",Multimédia,L1,61,29,95.0,32
3045,9242,"Instituto Politécnico de Bragança - Escola Superior de Comunicação, Administração e Turismo de Mirandela",Solicitadoria,L1,84,86,118.6,0
3045,9254,"Instituto Politécnico de Bragança - Escola Superior de Comunicação, Administração e Turismo de Mirandela",Turismo,L1,59,45,103.8,14
3045,9662,"Instituto Politécnico de Bragança - Escola Superior de Comunicação, Administração e Turismo de Mirandela",Comunicação e Jornalismo,L1,38,39,116.5,0
3051,8397,Instituto Politécnico de Castelo Branco - Escola Superior Agrária de Castelo Branco,Engenharia de Proteção Civil,L1,27,0,,27
3051,9003,Instituto Politécnico de Castelo Branco - Escola Superior Agrária de Castelo Branco,Agronomia,L1,30,8,128.0,22
3051,9085,Instituto Politécnico de Castelo Branco - Escola Superior Agrária de Castelo Branco,Enfermagem Veterinária,L1,30,32,128.0,0
3051,L093,Instituto Politécnico de Castelo Branco - Escola Superior Agrária de Castelo Branco,Biotecnologia Alimentar,L1,27,0,,27
3052,9238,Instituto Politécnico de Castelo Branco - Escola Superior de Educação de Castelo Branco,Serviço Social,L1,50,51,127.1,0
3052,9485,Instituto Politécnico de Castelo Branco - Escola Superior de Educação de Castelo Branco,Secretariado,L1,35,16,95.0,19
3052,9850,Instituto Politécnico de Castelo Branco - Escola Superior de Educação de Castelo Branco,Desporto e Atividade Física,L1,50,52,126.1,0
3052,9853,Instituto Politécnico de Castelo Branco - Escola Superior de Educação de Castelo Branco,Educação Básica,L1,35,16,112.7,19
3053,8463,Instituto Politécnico de Castelo Branco - Escola Superior de Tecnologia de Castelo Branco,Engenharia das Energias Renováveis,L1,37,0,,37
3053,9089,Instituto Politécnico de Castelo Branco - Escola Superior de Tecnologia de Castelo Branco,Engenharia Civil,L1,32,0,,32
3053,9111,Instituto Politécnico de Castelo Branco - Escola Superior de Tecnologia de Castelo Branco,Engenharia Eletrotécnica e das Telecomunicações,L1,32,0,,32
3053,9118,Instituto Politécnico de Castelo Branco - Escola Superior de Tecnologia de Castelo Branco,Engenharia Industrial,L1,27,0,,27
3053,9119,Instituto Politécnico de Castelo Branco - Escola Superior de Tecnologia de Castelo Branco,Engenharia Informática,L1,90,49,117.4,41
3053,9248,Instituto Politécnico de Castelo Branco - Escola Superior de Tecnologia de Castelo Branco,Tecnologias da Informação e Multimédia,L1,50,0,,50
3054,9147,Instituto Politécnico de Castelo Branco - Escola Superior de Gestão de Idanha-a-Nova,Gestão,L1,45,32,104.8,13
3054,9242,Instituto Politécnico de Castelo Branco - Escola Superior de Gestão de Idanha-a-Nova,Solicitadoria,L1,35,35,119.7,0
3054,9254,Instituto Politécnico de Castelo Branco - Escola Superior de Gestão de Idanha-a-Nova,Turismo,L1,25,6,117.8,19
3054,L021,Instituto Politécnico de Castelo Branco - Escola Superior de Gestão de Idanha-a-Nova,Gestão Comercial,L1,40,5,119.7,35
3055,9725,Instituto Politécnico de Castelo Branco - Escola Superior de Artes Aplicadas,Design de Interiores e Equipamento,L1,40,43,135.2,0
3055,9726,Instituto Politécnico de Castelo Branco - Escola Superior de Artes Aplicadas,Design de Moda e Têxtil,L1,35,35,141.6,0
3055,L158,Instituto Politécnico de Castelo Branco - Escola Superior de Artes Aplicadas,Design de Comunicação e Audiovisual,L1,40,44,137.4,0
3061,9016,Instituto Politécnico de Coimbra - Escola Superior Agrária de Coimbra,Biotecnologia,L1,53,54,122.8,0
3061,9085,Instituto Politécnico de Coimbra - Escola Superior Agrária de Coimbra,Enfermagem Veterinária,L1,30,31,142.4,0
3061,9619,Instituto Politécnico de Coimbra - Escola Superior Agrária de Coimbra,Engenharia Agro-Pecuária,L1,34,4,128.1,30
3061,9673,Instituto Politécnico de Coimbra - Escola Superior Agrária de Coimbra,Agricultura Biológica,L1,26,5,113.1,21
3061,L009,Instituto Politécnico de Coimbra - Escola Superior Agrária de Coimbra,Ciências Florestais e Recursos Naturais,L1,24,11,116.0,13
3061,L015,Instituto Politécnico de Coimbra - Escola Superior Agrária de Coimbra,Tecnologia Alimentar,L1,33,15,100.9,18
3061,L024,Instituto Politécnico de Coimbra - Escola Superior Agrária de Coimbra,Tecnologia e Gestão Ambiental,L1,40,13,106.0,27
3061,L178,Instituto Politécnico de Coimbra - Escola Superior Agrária de Coimbra,Turismo em Espaços Rurais e Naturais,L1,46,24,107.1,22
3062,8093,Instituto Politécnico de Coimbra - Escola Superior de Educação de Coimbra,Animação Socioeducativa (regime pós-laboral),L1,23,16,113.1,7
3062,8114,Instituto Politécnico de Coimbra - Escola Superior de Educação de Coimbra,Turismo (regime pós-laboral),L1,23,24,121.7,0
3062,8342,Instituto Politécnico de Coimbra - Escola Superior de Educação de Coimbra,Comunicação Organizacional (regime pós-laboral),L1,28,30,133.3,0
3062,9054,Instituto Politécnico de Coimbra - Escola Superior de Educação de Coimbra,Comunicação Social,L1,36,37,148.7,0
3062,9254,Instituto Politécnico de Coimbra - Escola Superior de Educação de Coimbra,Turismo,L1,35,36,148.7,0
3062,9668,Instituto Politécnico de Coimbra - Escola Superior de Educação de Coimbra,Gerontologia Social,L1,40,40,125.2,0
3062,9675,Instituto Politécnico de Coimbra - Escola Superior de Educação de Coimbra,Animação Socioeducativa,L1,36,36,131.0,0
3062,9717,Instituto Politécnico de Coimbra - Escola Superior de Educação de Coimbra,Comunicação Organizacional,L1,43,45,146.7,0
3062,9731,Instituto Politécnico de Coimbra - Escola Superior de Educação de Coimbra,Desporto e Lazer,L1,28,29,140.1,0
3062,9774,Instituto Politécnico de Coimbra - Escola Superior de Educação de Coimbra,Língua Gestual Portuguesa,L1,29,30,115.9,0
3062,9853,Instituto Politécnico de Coimbra - Escola Superior de Educação de Coimbra,Educação Básica,L1,52,52,137.3,0
3062,9894,Instituto Politécnico de Coimbra - Escola Superior de Educação de Coimbra,Comunicação e Design Multimédia,L1,37,38,149.9,0
3062,9898,Instituto Politécnico de Coimbra - Escola Superior de Educação de Coimbra,Arte e Design,L1,30,32,159.2,0
3062,L095,Instituto Politécnico de Coimbra - Escola Superior de Educação de Coimbra,Gastronomia,L1,20,22,129.2,0
3063,8029,Instituto Politécnico de Coimbra - Instituto Superior de Contabilidade e Administração de Coimbra,Finanças e Contabilidade,L1,20,20,145.0,0
3063,8519,Instituto Politécnico de Coimbra - Instituto Superior de Contabilidade e Administração de Coimbra,Secretariado de Direção e Administração,L1,61,64,131.5,0
3063,9061,Instituto Politécnico de Coimbra - Instituto Superior de Contabilidade e Administração de Coimbra,Contabilidade e Auditoria,L1,95,99,136.1,0
3063,9152,Instituto Politécnico de Coimbra - Instituto Superior de Contabilidade e Administração de Coimbra,Gestão de Empresas,L1,124,136,149.8,0
3063,9186,Instituto Politécnico de Coimbra - Instituto Superior de Contabilidade e Administração de Coimbra,Informática de Gestão,L1,52,53,127.1,0
3063,9722,Instituto Politécnico de Coimbra - Instituto Superior de Contabilidade e Administração de Coimbra,Contabilidade e Gestão Pública,L1,55,55,135.3,0
3063,9801,Instituto Politécnico de Coimbra - Instituto Superior de Contabilidade e Administração de Coimbra,Solicitadoria e Administração,L1,90,92,144.9,0
3063,L023,Instituto Politécnico de Coimbra - Instituto Superior de Contabilidade e Administração de Coimbra,Marketing e Negócios Internacionais,L1,68,73,143.9,0
3063,L056,Instituto Politécnico de Coimbra - Instituto Superior de Contabilidade e Administração de Coimbra,Comércio e Relações Económicas Internacionais,L1,34,36,140.2,0
3064,9089,Instituto Politécnico de Coimbra - Instituto Superior de Engenharia de Coimbra,Engenharia Civil,L1,21,2,,19
3064,9104,Instituto Politécnico de Coimbra - Instituto Superior de Engenharia de Coimbra,Engenharia e Gestão Industrial,L1,28,28,141.1,0
3064,9105,Instituto Politécnico de Coimbra - Instituto Superior de Engenharia de Coimbra,Engenharia Eletromecânica,L1,28,22,112.6,6
3064,9109,Instituto Politécnico de Coimbra - Instituto Superior de Engenharia de Coimbra,Engenharia Eletrotécnica,L1,49,20,114.2,29
3064,9119,Instituto Politécnico de Coimbra - Instituto Superior de Engenharia de Coimbra,Engenharia Informática,L1,140,143,141.5,0
3064,9123,Instituto Politécnico de Coimbra - Instituto Superior de Engenharia de Coimbra,Engenharia Mecânica,L1,70,59,107.7,11
3064,9540,Instituto Politécnico de Coimbra - Instituto Superior de Engenharia de Coimbra,Bioengenharia,L1,31,26,115.6,5
3064,9770,Instituto Politécnico de Coimbra - Instituto Superior de Engenharia de Coimbra,Engenharia Informática (Curso Europeu),L1,20,20,136.4,0
3064,9884,Instituto Politécnico de Coimbra - Instituto Superior de Engenharia de Coimbra,Engenharia Eletrotécnica (regime pós-laboral),L1,22,1,,21
3064,9885,Instituto Politécnico de Coimbra - Instituto Superior de Engenharia de Coimbra,Engenharia Informática (regime pós-laboral),L1,20,21,128.0,0
3064,L133,Instituto Politécnico de Coimbra - Instituto Superior de Engenharia de Coimbra,Engenharia Biomédica - Bioeletrónica,L1,42,7,115.5,35
3064,L155,Instituto Politécnico de Coimbra - Instituto Superior de Engenharia de Coimbra,Gestão Sustentável das Cidades,L1,25,25,118.6,0
3065,8147,Instituto Politécnico de Coimbra - Escola Superior de Tecnologia e Gestão de Oliveira do Hospital,Sistemas e Tecnologias da Informação,L1,37,1,131.7,36
3065,9058,Instituto Politécnico de Coimbra - Escola Superior de Tecnologia e Gestão de Oliveira do Hospital,Contabilidade e Administração,L1,46,46,119.9,0
3065,9119,Instituto Politécnico de Coimbra - Escola Superior de Tecnologia e Gestão de Oliveira do Hospital,Engenharia Informática,L1,44,36,102.1,8
3065,9147,Instituto Politécnico de Coimbra - Escola Superior de Tecnologia e Gestão de Oliveira do Hospital,Gestão,L1,40,40,138.2,0
3065,9205,Instituto Politécnico de Coimbra - Escola Superior de Tecnologia e Gestão de Oliveira do Hospital,Marketing,L1,35,36,130.7,0
3065,L018,Instituto Politécnico de Coimbra - Escola Superior de Tecnologia e Gestão de Oliveira do Hospital,Desenvolvimento Regional e Ordenamento do Território,L1,10,2,113.6,8
3065,L146,Instituto Politécnico de Coimbra - Escola Superior de Tecnologia e Gestão de Oliveira do Hospital,Gestão de Bioindústrias,L1,12,3,126.2,9
3081,8337,Universidade do Algarve - Escola Superior de Educação e Comunicação,Imagem Animada,L1,31,29,116.7,2
3081,9023,Universidade do Algarve - Escola Superior de Educação e Comunicação,Ciências da Comunicação,L1,39,39,143.3,0
3081,9070,Universidade do Algarve - Escola Superior de Educação e Comunicação,Design de Comunicação,L1,41,50,115.8,0
3081,9084,Universidade do Algarve - Escola Superior de Educação e Comunicação,Educação Social,L1,33,33,122.8,0
3081,9563,Universidade do Algarve - Escola Superior de Educação e Comunicação,Desporto,L1,40,41,136.0,0
3081,9853,Universidade do Algarve - Escola Superior de Educação e Comunicação,Educação Básica,L1,25,26,127.7,0
3082,9147,"Universidade do Algarve - Escola Superior de Gestão, Hotelaria e Turismo",Gestão,L1,78,81,133.3,0
3082,9148,"Universidade do Algarve - Escola Superior de Gestão, Hotelaria e Turismo",Gestão (regime noturno),L1,23,21,118.7,2
3082,9173,"Universidade do Algarve - Escola Superior de Gestão, Hotelaria e Turismo",Gestão Hoteleira,L1,50,53,134.5,0
3082,9205,"Universidade do Algarve - Escola Superior de Gestão, Hotelaria e Turismo",Marketing,L1,35,35,139.6,0
3082,9254,"Universidade do Algarve - Escola Superior de Gestão, Hotelaria e Turismo",Turismo,L1,68,70,127.5,0
3083,9087,Universidade do Algarve - Instituto Superior de Engenharia,Engenharia Alimentar,L1,20,0,,20
3083,9089,Universidade do Algarve - Instituto Superior de Engenharia,Engenharia Civil,L1,20,5,,15
3083,9112,Universidade do Algarve - Instituto Superior de Engenharia,Engenharia Eletrotécnica e de Computadores,L1,23,7,165.6,16
3083,9123,Universidade do Algarve - Instituto Superior de Engenharia,Engenharia Mecânica,L1,23,16,128.4,7
3087,9147,"Universidade do Algarve - Escola Superior de Gestão, Hotelaria e Turismo (Portimão)",Gestão,L1,38,40,123.5,0
3087,9148,"Universidade do Algarve - Escola Superior de Gestão, Hotelaria e Turismo (Portimão)",Gestão (regime noturno),L1,20,5,119.1,15
3087,9254,"Universidade do Algarve - Escola Superior de Gestão, Hotelaria e Turismo (Portimão)",Turismo,L1,47,42,114.3,5
3091,8339,"Instituto Politécnico da Guarda - Escola Superior de Educação, Comunicação e Desporto",Comunicação Multimédia,L1,65,31,114.5,34
3091,9005,"Instituto Politécnico da Guarda - Escola Superior de Educação, Comunicação e Desporto",Animação Sociocultural,L1,31,8,101.0,23
3091,9563,"Instituto Politécnico da Guarda - Escola Superior de Educação, Comunicação e Desporto",Desporto,L1,67,67,121.1,0
3091,9652,"Instituto Politécnico da Guarda - Escola Superior de Educação, Comunicação e Desporto",Comunicação e Relações Públicas,L1,67,27,106.7,40
3091,9853,"Instituto Politécnico da Guarda - Escola Superior de Educação, Comunicação e Desporto",Educação Básica,L1,32,4,98.5,28
3092,9056,Instituto Politécnico da Guarda - Escola Superior de Tecnologia e Gestão,Contabilidade,L1,43,12,105.4,31
3092,9072,Instituto Politécnico da Guarda - Escola Superior de Tecnologia e Gestão,Design de Equipamento,L1,29,9,121.5,20
3092,9089,Instituto Politécnico da Guarda - Escola Superior de Tecnologia e Gestão,Engenharia Civil,L1,33,0,,33
3092,9119,Instituto Politécnico da Guarda - Escola Superior de Tecnologia e Gestão,Engenharia Informática,L1,84,15,112.3,69
3092,9128,Instituto Politécnico da Guarda - Escola Superior de Tecnologia e Gestão,Engenharia Topográfica,L1,28,0,,28
3092,9147,Instituto Politécnico da Guarda - Escola Superior de Tecnologia e Gestão,Gestão,L1,58,60,112.6,0
3092,9157,Instituto Politécnico da Guarda - Escola Superior de Tecnologia e Gestão,Gestão de Recursos Humanos,L1,50,44,106.1,6
3092,9205,Instituto Politécnico da Guarda - Escola Superior de Tecnologia e Gestão,Marketing,L1,37,38,118.2,0
3092,9855,Instituto Politécnico da Guarda - Escola Superior de Tecnologia e Gestão,Energia e Ambiente,L1,30,2,120.8,28
3092,L196,Instituto Politécnico da Guarda - Escola Superior de Tecnologia e Gestão,Mecânica e Informática Industrial,L1,45,6,,39
3095,9173,Instituto Politécnico da Guarda - Escola Superior de Turismo e Hotelaria,Gestão Hoteleira,L1,52,24,108.7,28
3095,9255,Instituto Politécnico da Guarda - Escola Superior de Turismo e Hotelaria,Turismo e Lazer,L1,39,16,102.0,23
3095,9484,Instituto Politécnico da Guarda - Escola Superior de Turismo e Hotelaria,Restauração e Catering,L1,36,4,95.0,32
3101,8014,Instituto Politécnico de Leiria - Escola Superior de Educação e Ciências Sociais,Serviço Social (regime pós-laboral),L1,20,20,119.5,0
3101,8476,Instituto Politécnico de Leiria - Escola Superior de Educação e Ciências Sociais,Relações Humanas e Comunicação Organizacional (reg. de ensino a distância),L1,24,7,109.6,17
3101,9084,Instituto Politécnico de Leiria - Escola Superior de Educação e Ciências Sociais,Educação Social,L1,46,47,124.0,0
3101,9238,Instituto Politécnico de Leiria - Escola Superior de Educação e Ciências Sociais,Serviço Social,L1,47,49,134.0,0
3101,9492,Instituto Politécnico de Leiria - Escola Superior de Educação e Ciências Sociais,Tradução e Interpretação: Português/Chinês - Chinês/Português,L1,31,32,138.0,0
3101,9797,Instituto Politécnico de Leiria - Escola Superior de Educação e Ciências Sociais,Relações Humanas e Comunicação Organizacional,L1,45,46,132.8,0
3101,9851,Instituto Politécnico de Leiria - Escola Superior de Educação e Ciências Sociais,Desporto e Bem-Estar,L1,52,54,131.6,0
3101,9853,Instituto Politécnico de Leiria - Escola Superior de Educação e Ciências Sociais,Educação Básica,L1,69,47,108.9,22
3101,L099,Instituto Politécnico de Leiria - Escola Superior de Educação e Ciências Sociais,Comunicação e Media,L1,41,41,137.8,0
3102,8015,Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão,Solicitadoria (regime pós-laboral),L1,25,26,117.8,0
3102,9002,Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão,Administração Pública,L1,30,30,128.5,0
3102,9089,Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão,Engenharia Civil,L1,33,1,,32
3102,9104,Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão,Engenharia e Gestão Industrial,L1,27,17,120.0,10
3102,9112,Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão,Engenharia Eletrotécnica e de Computadores,L1,39,21,116.4,18
3102,9119,Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão,Engenharia Informática,L1,111,111,135.3,0
3102,9123,Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão,Engenharia Mecânica,L1,47,24,111.0,23
3102,9147,Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão,Gestão,L1,93,94,140.0,0
3102,9205,Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão,Marketing,L1,52,53,130.0,0
3102,9242,Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão,Solicitadoria,L1,72,72,133.7,0
3102,9627,Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão,Contabilidade e Finanças,L1,47,48,128.1,0
3102,9648,Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão,Engenharia da Energia e do Ambiente,L1,28,1,,27
3102,9690,Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão,Biomecânica,L1,30,18,112.8,12
3102,9741,Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão,Engenharia Automóvel,L1,45,28,119.8,17
3102,9885,Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão,Engenharia Informática (regime pós-laboral),L1,30,24,121.2,6
3102,9886,Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão,Engenharia Mecânica (regime pós-laboral),L1,15,1,132.2,14
3102,9991,Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão,Gestão (regime pós-laboral),L1,37,37,110.1,0
3102,L055,Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão,Jogos Digitais e Multimédia,L1,51,53,139.8,0
3102,L104,Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão,Engenharia Eletrotécnica e de Computadores (regime pós-laboral),L1,15,0,,15
3103,8126,Instituto Politécnico de Leiria - Escola Superior de Artes e Design,Design Gráfico e Multimédia (regime pós-laboral),L1,30,31,131.8,0
3103,8525,Instituto Politécnico de Leiria - Escola Superior de Artes e Design,Design de Produto - Cerâmica e Vidro,L1,28,25,125.1,3
3103,9007,Instituto Politécnico de Leiria - Escola Superior de Artes e Design,Artes Plásticas,L1,58,61,137.5,0
3103,9074,Instituto Politécnico de Leiria - Escola Superior de Artes e Design,Design Industrial,L1,32,33,132.3,0
3103,9243,Instituto Politécnico de Leiria - Escola Superior de Artes e Design,Teatro,L1,27,28,132.7,0
3103,9457,Instituto Politécnico de Leiria - Escola Superior de Artes e Design,Som e Imagem,L1,64,68,139.6,0
3103,9723,Instituto Politécnico de Leiria - Escola Superior de Artes e Design,Design de Ambientes,L1,29,30,132.6,0
3103,9729,Instituto Politécnico de Leiria - Escola Superior de Artes e Design,Design Gráfico e Multimédia,L1,78,78,160.7,0
3103,L127,Instituto Politécnico de Leiria - Escola Superior de Artes e Design,Programação e Produção Cultural,L1,25,9,116.1,16
3105,8514,Instituto Politécnico de Leiria - Escola Superior de Turismo e Tecnologia do Mar,Gestão de Eventos,L1,30,29,113.5,1
3105,9014,Instituto Politécnico de Leiria - Escola Superior de Turismo e Tecnologia do Mar,Biologia Marinha e Biotecnologia,L1,57,58,108.7,0
3105,9016,Instituto Politécnico de Leiria - Escola Superior de Turismo e Tecnologia do Mar,Biotecnologia,L1,30,21,119.0,9
3105,9087,Instituto Politécnico de Leiria - Escola Superior de Turismo e Tecnologia do Mar,Engenharia Alimentar,L1,25,3,120.8,22
3105,9178,Instituto Politécnico de Leiria - Escola Superior de Turismo e Tecnologia do Mar,Gestão Turística e Hoteleira,L1,59,60,118.9,0
3105,9207,Instituto Politécnico de Leiria - Escola Superior de Turismo e Tecnologia do Mar,Marketing Turístico,L1,40,42,125.7,0
3105,9254,Instituto Politécnico de Leiria - Escola Superior de Turismo e Tecnologia do Mar,Turismo,L1,60,60,125.8,0
3105,9848,Instituto Politécnico de Leiria - Escola Superior de Turismo e Tecnologia do Mar,Animação Turística,L1,30,24,100.0,6
3105,L131,Instituto Politécnico de Leiria - Escola Superior de Turismo e Tecnologia do Mar,Gestão da Restauração e Catering,L1,29,10,112.3,19
