codInst,codCurso,Inst,Curso,Grau,Vagas,Colocados,Nota,Sobras
0503,9229,Universidade de Coimbra - Faculdade de Economia,Relações Internacionais,L1,52,52,0,1,1,0,169.5,0
0503,9240,Universidade de Coimbra - Faculdade de Economia,Sociologia,L1,41,41,0,0,0,0,145.0,0
0504,9494,Universidade de Coimbra - Faculdade de Farmácia,Ciências Farmacêuticas,MI,207,207,0,0,0,0,156.4,0
0504,9819,Universidade de Coimbra - Faculdade de Farmácia,Ciências Bioanalíticas,L1,31,31,0,0,0,0,143.4,0
0504,9832,Universidade de Coimbra - Faculdade de Farmácia,Farmácia Biomédica,L1,30,30,0,0,0,0,147.2,0
0505,8393,Universidade de Coimbra - Faculdade de Letras,Português,L1,36,36,1,0,0,0,144.0,0
0505,9006,Universidade de Coimbra - Faculdade de Letras,Arqueologia,L1,25,25,0,0,0,0,141.0,0
0505,9132,Universidade de Coimbra - Faculdade de Letras,Estudos Artísticos,L1,35,35,0,2,2,0,146.0,0
0505,9133,Universidade de Coimbra - Faculdade de Letras,Estudos Clássicos,L1,20,20,0,0,0,0,135.5,0
0505,9135,Universidade de Coimbra - Faculdade de Letras,Estudos Europeus,L1,33,33,0,1,1,0,155.5,0
0505,9139,Universidade de Coimbra - Faculdade de Letras,Filosofia,L1,28,28,0,0,0,0,140.5,0
0505,9143,Universidade de Coimbra - Faculdade de Letras,Geografia,L1,68,68,0,1,1,0,138.0,0
0505,9181,Universidade de Coimbra - Faculdade de Letras,História,L1,63,63,0,0,0,0,158.5,0
0505,9182,Universidade de Coimbra - Faculdade de Letras,História da Arte,L1,24,24,0,0,0,0,147.5,0
0505,9694,Universidade de Coimbra - Faculdade de Letras,Ciência da Informação,L1,29,29,0,0,0,0,139.6,0
0505,9773,Universidade de Coimbra - Faculdade de Letras,Jornalismo e Comunicação,L1,50,50,0,1,1,1,164.0,0
0505,9779,Universidade de Coimbra - Faculdade de Letras,Línguas Modernas,L1,80,80,0,1,1,0,161.0,0
0505,L109,Universidade de Coimbra - Faculdade de Letras,"Turismo, Território e Patrimónios",L1,33,33,0,0,0,0,140.5,0
0506,9548,Universidade de Coimbra - Faculdade de Medicina,Medicina Dentária,MI,53,53,0,0,0,0,182.3,0
0506,9813,Universidade de Coimbra - Faculdade de Medicina,Medicina,MI,260,260,0,0,0,0,184.2,0
0507,9026,Universidade de Coimbra - Faculdade de Psicologia e de Ciências da Educação,Ciências da Educação,L1,70,70,0,1,1,0,140.0,0
0507,9219,Universidade de Coimbra - Faculdade de Psicologia e de Ciências da Educação,Psicologia,L1,130,130,0,0,0,0,170.4,0
0507,9238,Universidade de Coimbra - Faculdade de Psicologia e de Ciências da Educação,Serviço Social,L1,32,32,0,0,0,0,154.5,0
0508,9707,Universidade de Coimbra - Faculdade de Ciências do Desporto e Educação Física,Ciências do Desporto,L1,120,120,0,0,0,0,139.7,0
0602,8262,Universidade de Évora - Escola de Ciências e Tecnologia,Biologia Humana,L1,32,32,0,0,0,0,140.2,0
0602,9003,Universidade de Évora - Escola de Ciências e Tecnologia,Agronomia,L1,41,41,0,3,3,0,118.4,0
0602,9011,Universidade de Évora - Escola de Ciências e Tecnologia,Biologia,L1,35,35,0,0,0,0,148.8,0
0602,9012,Universidade de Évora - Escola de Ciências e Tecnologia,Biologia e Geologia,L1,10,10,0,0,0,0,138.4,0
0602,9015,Universidade de Évora - Escola de Ciências e Tecnologia,Bioquímica,L1,32,32,0,0,0,0,134.9,0
0602,9016,Universidade de Évora - Escola de Ciências e Tecnologia,Biotecnologia,L1,28,28,0,0,0,0,134.6,0
0602,9104,Universidade de Évora - Escola de Ciências e Tecnologia,Engenharia e Gestão Industrial,L1,11,7,0,0,0,0,131.7,4
0602,9119,Universidade de Évora - Escola de Ciências e Tecnologia,Engenharia Informática,L1,60,60,0,0,0,0,135.1,0
0602,9143,Universidade de Évora - Escola de Ciências e Tecnologia,Geografia,L1,30,30,0,1,1,0,129.5,0
0602,9209,Universidade de Évora - Escola de Ciências e Tecnologia,Matemática,L1,10,9,0,0,0,0,122.5,1
0602,9210,Universidade de Évora - Escola de Ciências e Tecnologia,Matemática Aplicada à Economia e à Gestão,L1,25,25,0,0,0,0,127.5,0
0602,9751,Universidade de Évora - Escola de Ciências e Tecnologia,Engenharia Mecatrónica,L1,40,13,0,0,0,0,113.7,27
0602,9752,Universidade de Évora - Escola de Ciências e Tecnologia,Enologia,L1,20,20,0,1,1,0,115.2,0
0602,9760,Universidade de Évora - Escola de Ciências e Tecnologia,Física e Química,L1,20,3,0,0,0,0,137.3,17
0602,9818,Universidade de Évora - Escola de Ciências e Tecnologia,Ciência e Tecnologia Animal,L1,38,38,0,0,0,0,132.0,0
0602,9847,Universidade de Évora - Escola de Ciências e Tecnologia,Medicina Veterinária,MI,55,55,0,0,0,1,168.4,0
0602,9910,Universidade de Évora - Escola de Ciências e Tecnologia,Engenharia de Energias Renováveis,L1,20,2,0,0,0,0,133.9,18
0602,L090,Universidade de Évora - Escola de Ciências e Tecnologia,Ecologia e Ambiente,L1,20,20,0,0,0,0,114.0,0
0603,9069,Universidade de Évora - Escola de Artes,Design,L1,36,36,0,0,0,0,150.4,0
0603,9243,Universidade de Évora - Escola de Artes,Teatro,L1,22,22,0,0,0,0,142.4,0
0603,9257,Universidade de Évora - Escola de Artes,Arquitetura,MI,34,34,0,0,0,0,151.7,0
0603,9347,Universidade de Évora - Escola de Artes,Artes Plásticas e Multimédia,L1,33,33,0,1,1,0,138.9,0
0604,8251,Universidade de Évora - Escola de Ciências Sociais,História e Arqueologia,L1,40,40,0,0,0,0,139.0,0
0604,9026,Universidade de Évora - Escola de Ciências Sociais,Ciências da Educação,L1,30,30,0,1,1,0,134.7,0
0604,9081,Universidade de Évora - Escola de Ciências Sociais,Economia,L1,40,40,0,0,0,0,137.0,0
0604,9147,Universidade de Évora - Escola de Ciências Sociais,Gestão,L1,68,68,0,0,0,0,155.4,0
0604,9219,Universidade de Évora - Escola de Ciências Sociais,Psicologia,L1,54,54,0,1,1,0,161.9,0
0604,9229,Universidade de Évora - Escola de Ciências Sociais,Relações Internacionais,L1,64,64,0,4,4,1,154.0,0
0604,9240,Universidade de Évora - Escola de Ciências Sociais,Sociologia,L1,42,42,0,2,2,0,131.4,0
0604,9254,Universidade de Évora - Escola de Ciências Sociais,Turismo,L1,42,42,0,2,2,0,131.9,0
0604,9787,Universidade de Évora - Escola de Ciências Sociais,Património Cultural,L1,22,22,0,1,1,0,122.5,0
