codInst,codCurso,Inst,Curso,Grau,Vagas,Colocados,Nota,Sobras
1000,L229,Universidade do Minho,Engenharia de Polímeros,L1,33,16,130.6,17
1101,9554,Universidade do Porto - Faculdade de Ciências da Nutrição e da Alimentação,Ciências da Nutrição,L1,66,66,166.5,0
1102,9257,Universidade do Porto - Faculdade de Arquitetura,Arquitetura,MI,124,125,184.0,0
1103,8258,Universidade do Porto - Faculdade de Ciências,Arquitetura Paisagista,L1,35,35,151.5,0
1103,9011,Universidade do Porto - Faculdade de Ciências,Biologia,L1,156,156,165.0,0
1103,9015,Universidade do Porto - Faculdade de Ciências,Bioquímica,L1,92,92,180.5,0
1103,9113,Universidade do Porto - Faculdade de Ciências,Engenharia Física,L1,80,80,169.5,0
1103,9141,Universidade do Porto - Faculdade de Ciências,Física,L1,54,54,162.0,0
1103,9146,Universidade do Porto - Faculdade de Ciências,Geologia,L1,47,47,132.5,0
1103,9209,Universidade do Porto - Faculdade de Ciências,Matemática,L1,69,69,165.5,0
1103,9223,Universidade do Porto - Faculdade de Ciências,Química,L1,56,26,123.3,30
1103,9696,Universidade do Porto - Faculdade de Ciências,Ciência de Computadores,L1,57,57,146.5,0
1103,9709,Universidade do Porto - Faculdade de Ciências,Ciências e Tecnologia do Ambiente,L1,61,61,144.0,0
1103,L096,Universidade do Porto - Faculdade de Ciências,Engenharia Geoespacial,L1,30,7,128.0,23
1103,L227,Universidade do Porto - Faculdade de Ciências,Inteligência Artificial e Ciência de Dados,L1,55,55,163.5,0
1104,9081,Universidade do Porto - Faculdade de Economia,Economia,L1,225,227,169.5,0
1104,9147,Universidade do Porto - Faculdade de Economia,Gestão,L1,225,227,175.8,0
1105,9089,Universidade do Porto - Faculdade de Engenharia,Engenharia Civil,L1,158,122,117.5,39
1105,9096,Universidade do Porto - Faculdade de Engenharia,Engenharia de Materiais,L1,35,35,145.5,0
1105,9099,Universidade do Porto - Faculdade de Engenharia,Engenharia do Ambiente,L1,42,34,129.5,8
1105,9104,Universidade do Porto - Faculdade de Engenharia,Engenharia e Gestão Industrial,L1,107,108,189.8,0
1105,9123,Universidade do Porto - Faculdade de Engenharia,Engenharia Mecânica,L1,210,213,179.8,0
1105,9125,Universidade do Porto - Faculdade de Engenharia,Engenharia Química,L1,74,74,170.8,0
1105,9540,Universidade do Porto - Faculdade de Engenharia,Bioengenharia,L1,92,93,187.5,0
1105,L209,Universidade do Porto - Faculdade de Engenharia,Engenharia Eletrotécnica e de Computadores,L1,247,247,124.5,1
1105,L224,Universidade do Porto - Faculdade de Engenharia,Engenharia Informática e Computação,L1,266,273,172.5,0
1105,L236,Universidade do Porto - Faculdade de Engenharia,Engenharia de Minas e Geo-Ambiente,L1,29,3,123.0,27
1106,9494,Universidade do Porto - Faculdade de Farmácia,Ciências Farmacêuticas,MI,179,179,169.3,0
1107,9006,Universidade do Porto - Faculdade de Letras,Arqueologia,L1,39,39,142.8,0
1107,9040,Universidade do Porto - Faculdade de Letras,Ciências da Linguagem,L1,27,27,138.2,0
1107,9139,Universidade do Porto - Faculdade de Letras,Filosofia,L1,55,56,141.2,0
1107,9143,Universidade do Porto - Faculdade de Letras,Geografia,L1,82,82,149.0,0
1107,9181,Universidade do Porto - Faculdade de Letras,História,L1,77,77,161.8,0
1107,9182,Universidade do Porto - Faculdade de Letras,História da Arte,L1,38,38,145.6,0
1107,9192,Universidade do Porto - Faculdade de Letras,Línguas Aplicadas,L1,56,57,178.8,0
1107,9197,Universidade do Porto - Faculdade de Letras,Línguas e Relações Internacionais,L1,60,61,185.4,0
1107,9204,Universidade do Porto - Faculdade de Letras,"Línguas, Literaturas e Culturas",L1,90,92,170.0,0
1107,9240,Universidade do Porto - Faculdade de Letras,Sociologia,L1,44,44,162.4,0
1107,9694,Universidade do Porto - Faculdade de Letras,Ciência da Informação,L1,46,46,145.4,0
1107,9701,Universidade do Porto - Faculdade de Letras,"Ciências da Comunicação: Jornalismo, Assessoria, Multimédia",L1,74,75,172.0,0
1107,9917,Universidade do Porto - Faculdade de Letras,Estudos Portugueses,L1,23,23,152.6,0
1108,9813,Universidade do Porto - Faculdade de Medicina,Medicina,MI,245,249,188.2,0
1109,9026,Universidade do Porto - Faculdade de Psicologia e de Ciências da Educação,Ciências da Educação,L1,52,53,155.5,0
1109,9219,Universidade do Porto - Faculdade de Psicologia e de Ciências da Educação,Psicologia,L1,123,126,176.5,0
1110,9708,Universidade do Porto - Instituto de Ciências Biomédicas Abel Salazar,Ciências do Meio Aquático,L1,32,34,162.0,0
1110,9813,Universidade do Porto - Instituto de Ciências Biomédicas Abel Salazar,Medicina,MI,155,163,190.3,0
1110,9847,Universidade do Porto - Instituto de Ciências Biomédicas Abel Salazar,Medicina Veterinária,MI,61,63,181.0,0
1111,9707,Universidade do Porto - Faculdade de Desporto,Ciências do Desporto,L1,141,141,157.5,0
1113,9548,Universidade do Porto - Faculdade de Medicina Dentária,Medicina Dentária,MI,65,66,184.8,0
1114,9066,Universidade do Porto - Faculdade de Direito,Criminologia,L1,47,48,172.0,0
1114,9078,Universidade do Porto - Faculdade de Direito,Direito,L1,174,180,177.2,0
1201,9086,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Agrárias e Veterinárias,Engenharia Agronómica,L1,27,12,128.1,15
1201,9129,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Agrárias e Veterinárias,Engenharia Zootécnica,L1,27,12,141.4,15
1201,9752,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Agrárias e Veterinárias,Enologia,L1,39,40,107.4,0
1201,9847,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Agrárias e Veterinárias,Medicina Veterinária,MI,88,89,175.1,0
1201,L237,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Agrárias e Veterinárias,Engenharia e Biotecnologia Florestal,L1,26,2,140.9,24
1202,9005,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Humanas e Sociais,Animação Sociocultural,L1,29,29,117.8,0
1202,9023,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Humanas e Sociais,Ciências da Comunicação,L1,69,69,149.0,0
1202,9081,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Humanas e Sociais,Economia,L1,55,55,130.4,0
1202,9147,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Humanas e Sociais,Gestão,L1,69,69,160.2,0
1202,9196,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Humanas e Sociais,Línguas e Relações Empresariais,L1,60,62,146.8,0
1202,9204,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Humanas e Sociais,"Línguas, Literaturas e Culturas",L1,37,37,141.8,0
1202,9219,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Humanas e Sociais,Psicologia,L1,67,67,164.1,0
1202,9238,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Humanas e Sociais,Serviço Social,L1,47,47,147.0,0
1202,9254,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Humanas e Sociais,Turismo,L1,52,52,136.6,0
1202,9803,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Humanas e Sociais,Teatro e Artes Performativas,L1,24,24,128.5,0
1202,9853,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Humanas e Sociais,Educação Básica,L1,27,27,129.6,0
1203,9052,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências e Tecnologia,Comunicação e Multimédia,L1,66,66,136.3,0
1203,9089,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências e Tecnologia,Engenharia Civil,L1,12,3,119.3,9
1203,9104,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências e Tecnologia,Engenharia e Gestão Industrial,L1,32,11,116.3,21
1203,9119,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências e Tecnologia,Engenharia Informática,L1,142,88,115.8,54
1203,9123,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências e Tecnologia,Engenharia Mecânica,L1,27,27,127.8,0
1203,9455,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências e Tecnologia,Engenharia Biomédica,L1,24,24,145.6,0
1203,L193,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências e Tecnologia,Matemática Aplicada e Ciência de Dados,L1,25,7,125.6,18
1203,L209,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências e Tecnologia,Engenharia Eletrotécnica e de Computadores,L1,29,3,126.2,26
1204,9011,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências da Vida e do Ambiente,Biologia,L1,32,32,143.9,0
1204,9012,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências da Vida e do Ambiente,Biologia e Geologia,L1,13,13,139.1,0
1204,9015,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências da Vida e do Ambiente,Bioquímica,L1,53,53,147.1,0
1204,9379,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências da Vida e do Ambiente,Ciências do Ambiente,L1,22,22,127.7,0
1204,9540,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências da Vida e do Ambiente,Bioengenharia,L1,30,12,132.4,18
1204,9554,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências da Vida e do Ambiente,Ciências da Nutrição,L1,42,43,155.5,0
1204,9707,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências da Vida e do Ambiente,Ciências do Desporto,L1,123,124,144.9,0
1204,9761,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências da Vida e do Ambiente,Genética e Biotecnologia,L1,60,62,150.6,0
1204,9841,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências da Vida e do Ambiente,Reabilitação Psicomotora,L1,22,22,140.7,0
1306,9069,Universidade da Madeira - Faculdade de Artes e Humanidades,Design,L1,39,41,130.3,0
1306,9196,Universidade da Madeira - Faculdade de Artes e Humanidades,Línguas e Relações Empresariais,L1,41,43,138.9,0
1306,9219,Universidade da Madeira - Faculdade de Artes e Humanidades,Psicologia,L1,32,32,156.9,0
1306,9720,Universidade da Madeira - Faculdade de Artes e Humanidades,"Comunicação, Cultura e Organizações",L1,41,42,123.1,0
1306,9817,Universidade da Madeira - Faculdade de Artes e Humanidades,Artes Visuais,L1,20,19,124.3,1
1306,L150,Universidade da Madeira - Faculdade de Artes e Humanidades,Estudos de Cultura,L1,44,30,106.8,14
1307,9015,Universidade da Madeira - Faculdade de Ciências Exatas e da Engenharia,Bioquímica,L1,30,30,127.1,0
1307,9089,Universidade da Madeira - Faculdade de Ciências Exatas e da Engenharia,Engenharia Civil,L1,25,2,,23
1307,9107,Universidade da Madeira - Faculdade de Ciências Exatas e da Engenharia,Engenharia Eletrónica e Telecomunicações,L1,20,9,124.2,11
1307,9119,Universidade da Madeira - Faculdade de Ciências Exatas e da Engenharia,Engenharia Informática,L1,75,65,112.5,10
1307,9209,Universidade da Madeira - Faculdade de Ciências Exatas e da Engenharia,Matemática,L1,20,14,112.1,6
1307,L208,Universidade da Madeira - Faculdade de Ciências Exatas e da Engenharia,Engenharia de Computadores,L1,25,1,,24
1308,9026,Universidade da Madeira - Faculdade de Ciências Sociais,Ciências da Educação,L1,32,33,125.8,0
1308,9081,Universidade da Madeira - Faculdade de Ciências Sociais,Economia,L1,40,9,123.6,31
1308,9147,Universidade da Madeira - Faculdade de Ciências Sociais,Gestão,L1,70,70,134.8,0
1308,9736,Universidade da Madeira - Faculdade de Ciências Sociais,Educação Física e Desporto,L1,36,37,141.5,0
1308,9853,Universidade da Madeira - Faculdade de Ciências Sociais,Educação Básica,L1,25,25,124.8,0
1309,8083,Universidade da Madeira - Faculdade de Ciências da Vida,Ciclo Básico de Medicina,PM,38,38,182.8,0
1309,9011,Universidade da Madeira - Faculdade de Ciências da Vida,Biologia,L1,25,25,136.8,0
1320,9500,Universidade da Madeira - Escola Superior de Saúde,Enfermagem,L1,30,30,159.5,0
1321,9076,Universidade da Madeira - Escola Superior de Tecnologias e Gestão,Direção e Gestão Hoteleira,L1,37,38,130.8,0
1501,9069,Universidade de Lisboa - Faculdade de Arquitetura,Design,L1,54,54,175.0,0
1501,9071,Universidade de Lisboa - Faculdade de Arquitetura,Design de Moda,L1,54,54,169.0,0
1501,9257,Universidade de Lisboa - Faculdade de Arquitetura,Arquitetura,MI,168,170,163.5,0
1501,G008,Universidade de Lisboa - Faculdade de Arquitetura,"Arquitectura, área de especializ. em Interiores e Reabilitação do Edificado",MI,54,56,169.5,0
1502,8399,Universidade de Lisboa - Faculdade de Belas-Artes,Desenho,L1,41,41,177.0,0
1502,9070,Universidade de Lisboa - Faculdade de Belas-Artes,Design de Comunicação,L1,65,65,181.0,0
1502,9072,Universidade de Lisboa - Faculdade de Belas-Artes,Design de Equipamento,L1,63,64,163.5,0
1502,9754,Universidade de Lisboa - Faculdade de Belas-Artes,Escultura,L1,62,62,160.0,0
1502,9790,Universidade de Lisboa - Faculdade de Belas-Artes,Pintura,L1,56,56,175.5,0
1502,9904,Universidade de Lisboa - Faculdade de Belas-Artes,Arte Multimédia,L1,60,61,174.5,0
1502,L010,Universidade de Lisboa - Faculdade de Belas-Artes,Ciências da Arte e do Património,L1,40,40,161.0,0
1503,9011,Universidade de Lisboa - Faculdade de Ciências,Biologia,L1,174,175,169.5,0
1503,9015,Universidade de Lisboa - Faculdade de Ciências,Bioquímica,L1,70,70,165.3,0
1503,9113,Universidade de Lisboa - Faculdade de Ciências,Engenharia Física,L1,40,40,168.3,0
1503,9119,Universidade de Lisboa - Faculdade de Ciências,Engenharia Informática,L1,105,105,152.0,0
1503,9141,Universidade de Lisboa - Faculdade de Ciências,Física,L1,40,41,169.8,0
1503,9146,Universidade de Lisboa - Faculdade de Ciências,Geologia,L1,80,80,148.0,0
1503,9209,Universidade de Lisboa - Faculdade de Ciências,Matemática,L1,50,50,151.0,0
1503,9212,Universidade de Lisboa - Faculdade de Ciências,"Meteorologia, Oceanografia e Geofísica",L1,29,26,108.5,3
1503,9223,Universidade de Lisboa - Faculdade de Ciências,Química,L1,30,30,153.0,0
1503,9226,Universidade de Lisboa - Faculdade de Ciências,Química Tecnológica,L1,25,25,140.3,0
1503,9381,Universidade de Lisboa - Faculdade de Ciências,Estatística Aplicada,L1,38,38,129.0,0
1503,9385,Universidade de Lisboa - Faculdade de Ciências,Matemática Aplicada,L1,77,77,155.5,0
1503,L079,Universidade de Lisboa - Faculdade de Ciências,Tecnologias de Informação,L1,65,66,137.5,0
1503,L096,Universidade de Lisboa - Faculdade de Ciências,Engenharia Geoespacial,L1,20,8,110.0,12
1503,L204,Universidade de Lisboa - Faculdade de Ciências,Engenharia Biomédica e Biofísica,L1,44,44,174.8,0
1503,L214,Universidade de Lisboa - Faculdade de Ciências,Engenharia da Energia e Ambiente,L1,30,30,120.8,0
1504,8358,Universidade de Lisboa - Faculdade de Direito,Direito (regime pós-laboral),L1,82,83,155.5,0
1504,9078,Universidade de Lisboa - Faculdade de Direito,Direito,L1,445,449,162.5,0
1505,9494,Universidade de Lisboa - Faculdade de Farmácia,Ciências Farmacêuticas,MI,220,220,166.0,0
1506,8104,Universidade de Lisboa - Faculdade de Letras,"Estudos Artísticos, variante de Artes do Espetáculo",L1,49,51,156.0,0
1506,8413,Universidade de Lisboa - Faculdade de Letras,Artes e Humanidades,L1,72,72,143.5,0
1506,8458,Universidade de Lisboa - Faculdade de Letras,Estudos Gerais,L1,71,71,155.5,0
1506,9006,Universidade de Lisboa - Faculdade de Letras,Arqueologia,L1,36,36,142.5,0
1506,9040,Universidade de Lisboa - Faculdade de Letras,Ciências da Linguagem,L1,33,36,136.0,0
1506,9131,Universidade de Lisboa - Faculdade de Letras,Estudos Africanos,L1,20,20,132.0,0
1506,9133,Universidade de Lisboa - Faculdade de Letras,Estudos Clássicos,L1,20,21,136.0,0
1506,9135,Universidade de Lisboa - Faculdade de Letras,Estudos Europeus,L1,56,56,158.5,0
1506,9139,Universidade de Lisboa - Faculdade de Letras,Filosofia,L1,43,44,153.0,0
1506,9181,Universidade de Lisboa - Faculdade de Letras,História,L1,72,72,154.5,0
1506,9182,Universidade de Lisboa - Faculdade de Letras,História da Arte,L1,40,42,144.5,0
1506,9204,Universidade de Lisboa - Faculdade de Letras,"Línguas, Literaturas e Culturas",L1,227,236,151.5,0
1506,9252,Universidade de Lisboa - Faculdade de Letras,Tradução,L1,58,59,150.8,0
1506,9914,Universidade de Lisboa - Faculdade de Letras,Estudos Asiáticos,L1,27,28,161.0,0
1506,9917,Universidade de Lisboa - Faculdade de Letras,Estudos Portugueses,L1,20,20,138.0,0
1506,L097,Universidade de Lisboa - Faculdade de Letras,Estudos Comparatistas,L1,20,20,140.5,0
1506,L145,Universidade de Lisboa - Faculdade de Letras,Estudos de Cultura e Comunicação,L1,56,57,158.0,0
1507,9554,Universidade de Lisboa - Faculdade de Medicina,Ciências da Nutrição,L1,30,30,175.3,0
1507,9813,Universidade de Lisboa - Faculdade de Medicina,Medicina,MI,295,299,183.5,0
1508,9548,Universidade de Lisboa - Faculdade de Medicina Dentária,Medicina Dentária,MI,70,74,182.8,0
1508,9556,Universidade de Lisboa - Faculdade de Medicina Dentária,Higiene Oral,L1,49,49,149.5,0
1508,9791,Universidade de Lisboa - Faculdade de Medicina Dentária,Prótese Dentária,L1,33,34,145.0,0
1509,9847,Universidade de Lisboa - Faculdade de Medicina Veterinária,Medicina Veterinária,MI,114,117,175.8,0
1510,9068,Universidade de Lisboa - Faculdade de Motricidade Humana,Dança,L1,29,23,108.5,6
1510,9162,Universidade de Lisboa - Faculdade de Motricidade Humana,Gestão do Desporto,L1,39,39,157.0,0
1510,9707,Universidade de Lisboa - Faculdade de Motricidade Humana,Ciências do Desporto,L1,171,173,145.0,0
1510,9841,Universidade de Lisboa - Faculdade de Motricidade Humana,Reabilitação Psicomotora,L1,61,62,149.5,0
1511,9219,Universidade de Lisboa - Faculdade de Psicologia,Psicologia,L1,148,152,165.3,0
1513,L040,Universidade de Lisboa - Instituto de Educação,Educação e Formação,L1,86,87,137.0,0
1514,8411,Universidade de Lisboa - Instituto de Geografia e Ordenamento do Território,Planeamento e Gestão do Território,L1,49,49,146.0,0
1514,9143,Universidade de Lisboa - Instituto de Geografia e Ordenamento do Território,Geografia,L1,112,113,146.5,0
1515,8258,Universidade de Lisboa - Instituto Superior de Agronomia,Arquitetura Paisagista,L1,20,20,156.0,0
1515,8377,Universidade de Lisboa - Instituto Superior de Agronomia,Engenharia Florestal e dos Recursos Naturais,L1,21,12,116.3,10
1515,9011,Universidade de Lisboa - Instituto Superior de Agronomia,Biologia,L1,38,38,156.5,0
1515,9086,Universidade de Lisboa - Instituto Superior de Agronomia,Engenharia Agronómica,L1,57,57,127.0,0
1515,9087,Universidade de Lisboa - Instituto Superior de Agronomia,Engenharia Alimentar,L1,34,23,119.5,12
1515,9099,Universidade de Lisboa - Instituto Superior de Agronomia,Engenharia do Ambiente,L1,20,20,126.5,0
1515,9129,Universidade de Lisboa - Instituto Superior de Agronomia,Engenharia Zootécnica,L1,25,25,126.5,0
1516,8014,Universidade de Lisboa - Instituto Superior de Ciências Sociais e Políticas,Serviço Social (regime pós-laboral),L1,32,32,144.5,0
1516,8102,Universidade de Lisboa - Instituto Superior de Ciências Sociais e Políticas,Administração Pública (regime pós-laboral),L1,41,41,142.0,0
1516,8109,Universidade de Lisboa - Instituto Superior de Ciências Sociais e Políticas,Sociologia (regime pós-laboral),L1,35,36,133.5,0
1516,8111,Universidade de Lisboa - Instituto Superior de Ciências Sociais e Políticas,Gestão de Recursos Humanos (regime pós-laboral),L1,52,52,146.5,0
1516,8363,Universidade de Lisboa - Instituto Superior de Ciências Sociais e Políticas,Administração Pública e Políticas do Território (regime pós-laboral),L1,41,42,133.0,0
1516,8364,Universidade de Lisboa - Instituto Superior de Ciências Sociais e Políticas,Relações Internacionais (regime pós-laboral),L1,52,52,156.5,0
1516,9002,Universidade de Lisboa - Instituto Superior de Ciências Sociais e Políticas,Administração Pública,L1,68,69,156.0,0
1516,9019,Universidade de Lisboa - Instituto Superior de Ciências Sociais e Políticas,Ciência Política,L1,57,58,164.5,0
1516,9023,Universidade de Lisboa - Instituto Superior de Ciências Sociais e Políticas,Ciências da Comunicação,L1,56,56,175.0,0
1516,9157,Universidade de Lisboa - Instituto Superior de Ciências Sociais e Políticas,Gestão de Recursos Humanos,L1,66,67,166.0,0
1516,9229,Universidade de Lisboa - Instituto Superior de Ciências Sociais e Políticas,Relações Internacionais,L1,70,71,174.0,0
1516,9238,Universidade de Lisboa - Instituto Superior de Ciências Sociais e Políticas,Serviço Social,L1,54,54,159.0,0
1516,9240,Universidade de Lisboa - Instituto Superior de Ciências Sociais e Políticas,Sociologia,L1,52,52,149.0,0
1516,9448,Universidade de Lisboa - Instituto Superior de Ciências Sociais e Políticas,Antropologia,L1,61,63,136.0,0
1517,9081,Universidade de Lisboa - Instituto Superior de Economia e Gestão,Economia,L1,145,146,157.0,0
1517,9147,Universidade de Lisboa - Instituto Superior de Economia e Gestão,Gestão,L1,180,180,161.3,0
1517,9210,Universidade de Lisboa - Instituto Superior de Economia e Gestão,Matemática Aplicada à Economia e à Gestão,L1,63,63,181.5,0
1517,A001,Universidade de Lisboa - Instituto Superior de Economia e Gestão,Gestão (ensino em Inglês),L1,33,34,164.0,0
1517,A006,Universidade de Lisboa - Instituto Superior de Economia e Gestão,Economia (ensino em Inglês),L1,31,32,159.0,0
1517,A013,Universidade de Lisboa - Instituto Superior de Economia e Gestão,Finanças (ensino em inglês),L1,34,35,152.5,0
1518,9089,Universidade de Lisboa - Instituto Superior Técnico,Engenharia Civil,L1,134,134,140.8,0
1518,9096,Universidade de Lisboa - Instituto Superior Técnico,Engenharia de Materiais,L1,28,28,163.0,0
1518,9099,Universidade de Lisboa - Instituto Superior Técnico,Engenharia do Ambiente,L1,35,35,157.5,0
1518,9121,Universidade de Lisboa - Instituto Superior Técnico,Engenharia Informática e de Computadores,L1,183,186,174.0,0
1518,9123,Universidade de Lisboa - Instituto Superior Técnico,Engenharia Mecânica,L1,165,165,180.3,0
1518,9125,Universidade de Lisboa - Instituto Superior Técnico,Engenharia Química,L1,80,80,168.5,0
1518,9257,Universidade de Lisboa - Instituto Superior Técnico,Arquitetura,MI,52,52,162.0,0
1518,9345,Universidade de Lisboa - Instituto Superior Técnico,Matemática Aplicada e Computação,L1,57,57,184.5,0
1518,9455,Universidade de Lisboa - Instituto Superior Técnico,Engenharia Biomédica,L1,87,87,183.5,0
1518,9474,Universidade de Lisboa - Instituto Superior Técnico,Engenharia Biológica,L1,66,67,176.3,0
1518,L162,Universidade de Lisboa - Instituto Superior Técnico,Engenharia Naval e Oceânica,L1,34,34,166.3,0
1518,L209,Universidade de Lisboa - Instituto Superior Técnico,Engenharia Eletrotécnica e de Computadores,L1,222,222,165.5,0
1518,L221,Universidade de Lisboa - Instituto Superior Técnico,Engenharia Aeroespacial,L1,124,126,190.5,0
1518,L233,Universidade de Lisboa - Instituto Superior Técnico,Engenharia Física Tecnológica,L1,96,99,189.5,0
1518,L239,Universidade de Lisboa - Instituto Superior Técnico,Engenharia de Minas e Recursos Energéticos,L1,23,14,128.3,9
1519,9098,Universidade de Lisboa - Instituto Superior Técnico (Tagus Park),Engenharia de Telecomunicações e Informática,L1,57,57,147.3,0
1519,9104,Universidade de Lisboa - Instituto Superior Técnico (Tagus Park),Engenharia e Gestão Industrial,L1,71,72,175.5,0
1519,9121,Universidade de Lisboa - Instituto Superior Técnico (Tagus Park),Engenharia Informática e de Computadores,L1,95,96,165.0,0
1519,9912,Universidade de Lisboa - Instituto Superior Técnico (Tagus Park),Engenharia Eletrónica,L1,38,38,153.5,0
3011,8005,Universidade de Aveiro - Instituto Superior de Contabilidade e Administração de Aveiro,Marketing (regime pós-laboral),L1,20,20,137.9,0
3011,9056,Universidade de Aveiro - Instituto Superior de Contabilidade e Administração de Aveiro,Contabilidade,L1,101,101,140.6,0
3011,9140,Universidade de Aveiro - Instituto Superior de Contabilidade e Administração de Aveiro,Finanças,L1,24,24,158.1,0
3011,9205,Universidade de Aveiro - Instituto Superior de Contabilidade e Administração de Aveiro,Marketing,L1,33,34,160.5,0
3011,9869,Universidade de Aveiro - Instituto Superior de Contabilidade e Administração de Aveiro,Contabilidade (regime pós-laboral),L1,20,20,112.5,0
3011,9888,Universidade de Aveiro - Instituto Superior de Contabilidade e Administração de Aveiro,Finanças (regime pós-laboral),L1,25,21,111.9,4
3012,8016,Universidade de Aveiro - Escola Superior de Tecnologia e Gestão de Águeda,Tecnologias da Informação,L1,26,18,115.2,8
3012,8405,Universidade de Aveiro - Escola Superior de Tecnologia e Gestão de Águeda,Gestão da Qualidade,L1,29,29,128.9,0
3012,9235,Universidade de Aveiro - Escola Superior de Tecnologia e Gestão de Águeda,Secretariado e Comunicação Empresarial,L1,27,27,141.1,0
3012,L021,Universidade de Aveiro - Escola Superior de Tecnologia e Gestão de Águeda,Gestão Comercial,L1,35,35,144.9,0
3012,L140,Universidade de Aveiro - Escola Superior de Tecnologia e Gestão de Águeda,Gestão Pública,L1,23,23,135.3,0
3012,L194,Universidade de Aveiro - Escola Superior de Tecnologia e Gestão de Águeda,Eletrónica e Mecânica Industrial,L1,30,30,148.5,0
3013,9500,Universidade de Aveiro - Escola Superior de Saúde de Aveiro,Enfermagem,L1,90,90,163.2,0
3013,9504,Universidade de Aveiro - Escola Superior de Saúde de Aveiro,Fisioterapia,L1,50,50,171.0,0
3013,9890,Universidade de Aveiro - Escola Superior de Saúde de Aveiro,Terapia da Fala,L1,28,28,144.6,0
3013,L066,Universidade de Aveiro - Escola Superior de Saúde de Aveiro,Imagem Médica e Radioterapia,L1,29,29,157.4,0
3014,L135,"Universidade de Aveiro - Escola Superior de Design, Gestão e Tecnologia da Produção de Aveiro-Norte",Tecnologia e Sistemas de Produção,L1,25,25,138.1,0
3014,L138,"Universidade de Aveiro - Escola Superior de Design, Gestão e Tecnologia da Produção de Aveiro-Norte",Design de Produto e Tecnologia,L1,39,39,145.2,0
3021,9003,Instituto Politécnico de Beja - Escola Superior Agrária,Agronomia,L1,51,7,105.8,44
3021,9099,Instituto Politécnico de Beja - Escola Superior Agrária,Engenharia do Ambiente,L1,26,0,,26
3021,9350,Instituto Politécnico de Beja - Escola Superior Agrária,Ciência e Tecnologia dos Alimentos,L1,29,1,128.5,28
3021,L157,Instituto Politécnico de Beja - Escola Superior Agrária,Tecnologias Bioanalíticas,L1,27,0,,27
3022,9010,Instituto Politécnico de Beja - Escola Superior de Educação,Audiovisual e Multimédia,L1,26,27,130.1,0
3022,9238,Instituto Politécnico de Beja - Escola Superior de Educação,Serviço Social,L1,51,51,125.3,0
3022,9563,Instituto Politécnico de Beja - Escola Superior de Educação,Desporto,L1,32,35,135.7,0
3022,9853,Instituto Politécnico de Beja - Escola Superior de Educação,Educação Básica,L1,20,10,120.4,10
3023,8437,Instituto Politécnico de Beja - Escola Superior de Tecnologia e de Gestão,Solicitadoria (regime de ensino a distância),L1,37,40,121.9,0
3023,9119,Instituto Politécnico de Beja - Escola Superior de Tecnologia e de Gestão,Engenharia Informática,L1,60,17,116.2,43
3023,9152,Instituto Politécnico de Beja - Escola Superior de Tecnologia e de Gestão,Gestão de Empresas,L1,31,31,129.1,0
3023,9242,Instituto Politécnico de Beja - Escola Superior de Tecnologia e de Gestão,Solicitadoria,L1,30,30,139.3,0
3023,9254,Instituto Politécnico de Beja - Escola Superior de Tecnologia e de Gestão,Turismo,L1,36,17,105.0,19
3023,9994,Instituto Politécnico de Beja - Escola Superior de Tecnologia e de Gestão,Gestão de Empresas (regime pós-laboral),L1,20,1,150.4,19
3031,8015,Instituto Politécnico do Cávado e do Ave - Escola Superior de Gestão,Solicitadoria (regime pós-laboral),L1,35,35,134.7,0
